cast,Kd_obs,I0,R2_PAR_Depth,BeamAttm,R2_Kd_BeamAtt,Kd_mdl,Kd
1,0.522627151362456,697.076426305921,0.998908172646572,2.19982222222222,0.880854640577445,0.61172012557019,0.522627151362456
2,NaN,NaN,NaN,1.3136,0.880854640577445,0.325242938109337,0.325242938109337
3,NaN,NaN,NaN,0.892411111111111,0.880854640577445,0.189090847524099,0.189090847524099
4,NaN,NaN,NaN,0.850528571428571,0.880854640577445,0.175552039907782,0.175552039907782
5,0.217847981193924,86.1275345439221,0.995548606432242,0.980566666666667,0.880854640577445,0.21758771318752,0.217847981193924
6,0.176907782097671,199.835372234057,0.987038082642007,0.7355,0.880854640577445,0.138368294348044,0.176907782097671
7,NaN,NaN,NaN,0.530755555555556,0.880854640577445,0.0721833001988321,0.0721833001988321
8,NaN,NaN,NaN,0.498222222222222,0.880854640577445,0.0616666852930475,0.0616666852930475
9,NaN,NaN,NaN,0.514175,0.880854640577445,0.0668235260891473,0.0668235260891473
10,0.0903200104911475,64.642229215435,0.972897073848365,0.5067375,0.880854640577445,0.0644193050841748,0.0903200104911475
11,NaN,NaN,NaN,0.597275,0.880854640577445,0.0936861500236974,0.0936861500236974
12,0.180217287468852,242.714826908133,0.997200061625785,1.01728333333333,0.880854640577445,0.229456618227193,0.180217287468852
13,NaN,NaN,NaN,1.78565714285714,0.880854640577445,0.477838527810777,0.477838527810777
14,NaN,NaN,NaN,2.62972222222222,0.880854640577445,0.750688140365173,0.750688140365173
15,NaN,NaN,NaN,1.1714,0.880854640577445,0.279275848777291,0.279275848777291
16,NaN,NaN,NaN,1.088675,0.880854640577445,0.252534446069882,0.252534446069882
17,NaN,NaN,NaN,1.0778125,0.880854640577445,0.249023071190351,0.249023071190351
18,NaN,NaN,NaN,0.9550875,0.880854640577445,0.209351404254518,0.209351404254518
19,0.217709990786937,31.659586631609,0.99650666487879,0.949788888888889,0.880854640577445,0.20763859321176,0.217709990786937
20,0.336042961183592,125.406873832285,0.998036032485256,1.56655555555556,0.880854640577445,0.407012492393863,0.336042961183592
21,0.74284127183832,515.054356297269,0.872388100131104,2.13888888888889,0.880854640577445,0.592023023062224,0.74284127183832
22,0.214130574052262,22.5564130424493,0.963735084618592,1.02026,0.880854640577445,0.230418845390192,0.214130574052262
