Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
1627;208.151764;67.731;18.142;11.7825;11.8140;0.0315;3.700665;3.703031;0.003841;4.0713;1.0007;77.8676;0.4161;2.0105;0.8643;17.29;0.0051;2.5967;2.5967;3.1819;3.1819;0.1513;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06816;-70.99312;18.000;32.2756;32.2712;24.5145;24.5052;283.819;277.993;269.59659;269.56775;11.7802;11.8118;1493.12;1493.22;0.389;0.834;62;0.0000e+00
1680;208.151794;69.940;19.149;11.5744;11.5936;0.0192;3.682894;3.685127;0.002577;4.0081;1.0643;76.6398;0.5338;2.7169;0.8188;16.38;0.0052;2.5658;2.5658;3.1542;3.1542;0.1419;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06816;-70.99311;19.000;32.2834;32.2884;24.5585;24.5589;281.515;275.781;270.76340;270.74948;11.5721;11.5912;1492.42;1492.50;0.346;0.868;71;0.0000e+00
1754;208.151825;73.023;20.157;11.3935;11.4013;0.0078;3.668405;3.669154;0.001418;3.9296;1.1447;75.1146;0.6740;3.5580;0.7653;15.31;0.0051;2.5120;2.5120;3.0872;3.0872;0.1407;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06815;-70.99309;20.000;32.2993;32.2998;24.6036;24.6025;273.878;269.489;271.76712;271.76645;11.3910;11.3989;1491.83;1491.86;0.385;0.902;62;0.0000e+00
1823;208.151855;75.925;21.165;11.2204;11.2616;0.0412;3.653809;3.657862;0.004192;3.9285;1.1458;75.0930;0.7411;3.9606;0.7109;14.22;0.0051;2.4614;2.4614;3.0307;3.0307;0.1506;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06814;-70.99307;21.000;32.3072;32.3109;24.6408;24.6363;268.564;263.998;272.74783;272.75995;11.2178;11.2591;1491.25;1491.40;0.299;0.935;83;0.0000e+00
1886;208.151886;78.522;22.173;11.1214;11.1263;0.0050;3.644859;3.645468;0.001158;3.9916;1.0812;76.3187;0.6783;3.5838;0.6737;13.47;0.0052;2.4161;2.4161;2.9808;2.9807;0.1504;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06814;-70.99306;22.000;32.3056;32.3072;24.6571;24.6574;263.424;260.678;273.32428;273.34372;11.1187;11.1237;1490.92;1490.94;0.509;0.969;45;0.0000e+00
1956;208.151932;81.476;23.181;11.0433;11.0855;0.0422;3.637765;3.641763;0.004106;4.0253;1.0468;76.9741;0.7361;3.9308;0.5982;11.96;0.0052;2.3756;2.3756;2.9183;2.9183;0.1489;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06814;-70.99306;23.000;32.3038;32.3061;24.6695;24.6638;258.344;253.279;273.78088;273.80609;11.0405;11.0827;1490.66;1490.81;0.297;1.002;76;0.0000e+00
2017;208.151962;83.980;24.189;10.9608;10.9781;0.0173;3.630228;3.631963;0.001941;4.0565;1.0156;77.5785;0.6819;3.6051;0.5554;11.11;0.0052;2.3422;2.3422;2.8834;2.8833;0.1346;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06812;-70.99304;24.000;32.3014;32.3033;24.6822;24.6806;254.793;251.259;274.26633;274.29773;10.9579;10.9753;1490.38;1490.44;0.341;1.034;73;0.0000e+00
2087;208.151993;86.916;25.197;10.8943;10.8975;0.0032;3.624005;3.624624;0.000798;4.0719;1.0000;77.8795;0.6428;3.3705;0.5057;10.11;0.0053;2.3128;2.3127;2.8480;2.8480;0.1493;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06812;-70.99304;25.000;32.2980;32.3013;24.6911;24.6931;252.416;249.331;274.66174;274.69812;10.8913;10.8946;1490.16;1490.17;0.369;1.067;64;0.0000e+00
2154;208.152023;89.702;26.205;10.8807;10.8791;-0.0016;3.622813;3.622971;0.000195;4.0777;0.9943;77.9905;0.6305;3.2972;0.4538;9.08;0.0052;2.3020;2.3019;2.8339;2.8338;0.1501;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06812;-70.99302;26.000;32.2977;32.3007;24.6933;24.6959;252.026;247.961;274.74155;274.77896;10.8776;10.8760;1490.12;1490.12;0.451;1.100;54;0.0000e+00
2213;208.152054;92.152;27.213;10.8727;10.8701;-0.0026;3.622118;3.622101;0.000036;4.0776;0.9944;77.9898;0.6388;3.3466;0.3991;7.98;0.0053;2.2930;2.2929;2.8211;2.8211;0.1500;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06812;-70.99302;27.000;32.2975;32.2996;24.6946;24.6966;250.455;246.979;274.78912;274.82715;10.8695;10.8669;1490.11;1490.11;0.311;1.133;83;0.0000e+00
2283;208.152084;95.103;28.221;10.8558;10.8567;0.0008;3.620382;3.620691;0.000427;4.0839;0.9881;78.1125;0.6144;3.2006;0.3549;7.10;0.0053;2.2836;2.2836;2.8136;2.8135;0.1201;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06812;-70.99302;28.000;32.2947;32.2970;24.6953;24.6970;250.238;247.299;274.89331;274.93256;10.8525;10.8534;1490.07;1490.07;0.513;1.165;45;0.0000e+00
2339;208.152115;97.402;29.229;10.8618;10.8579;-0.0039;3.621010;3.620929;-0.000101;4.0781;0.9939;77.9993;0.6347;3.3224;0.2987;5.97;0.0054;2.2829;2.2829;2.8174;2.8174;0.1495;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06810;-70.99300;29.000;32.2952;32.2979;24.6947;24.6975;249.846;247.324;274.85730;274.89609;10.8584;10.8544;1490.10;1490.09;0.360;1.198;70;0.0000e+00
2399;208.152145;99.918;30.237;10.8574;10.8565;-0.0009;3.620616;3.620760;0.000204;4.0888;0.9833;78.2066;0.6009;3.1194;0.2483;4.97;0.0056;2.2770;2.2769;2.8122;2.8121;0.1500;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06810;-70.99298;30.000;32.2948;32.2970;24.6952;24.6971;248.849;246.771;274.88400;274.92313;10.8538;10.8529;1490.10;1490.10;0.489;1.231;48;0.0000e+00
3024;208.152435;125.956;31.245;10.8490;10.8485;-0.0005;3.619390;3.619544;0.000154;4.0782;0.9938;78.0018;0.7345;3.9211;0.1872;3.74;0.0055;2.2660;2.2660;2.7947;2.7946;0.1450;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06809;-70.99288;31.000;32.2896;32.2915;24.6927;24.6942;247.917;245.049;274.94348;274.98315;10.8453;10.8448;1490.08;1490.09;0.000;1.320;1148;0.0000e+00
4068;208.152939;169.448;32.253;10.8440;10.8428;-0.0012;3.618774;3.618850;0.000074;4.0772;0.9948;77.9817;0.7204;3.8361;0.1446;2.89;0.0056;2.2627;2.2626;2.7880;2.7879;0.1454;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06805;-70.99273;32.000;32.2874;32.2892;24.6918;24.6934;247.582;244.538;274.97665;275.01669;10.8402;10.8391;1490.08;1490.08;0.023;1.408;552;0.0000e+00
