Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
1963;209.886917;81.735;13.101;22.6321;22.6465;0.0144;5.064314;5.065101;0.001280;4.5582;0.5812;86.4760;0.0881;0.0424;1.4058;28.12;3.5480;2.6581;2.6582;3.2191;3.2191;0.1354;3.0677e+02;1.3694e+01;0.0000;2.2398e+03;1;40.09838;-70.88096;13.000;35.0191;35.0137;24.0544;24.0461;234.070;228.273;215.24409;214.75470;22.6294;22.6439;1528.75;1528.78;0.518;0.787;45;0.0000e+00
2013;209.886948;83.848;14.109;22.4572;22.4686;0.0114;5.051346;5.052156;0.001075;4.5564;0.5828;86.4418;0.0888;0.0470;0.3358;6.72;3.5090;2.6609;2.6610;3.2305;3.2305;0.1400;2.7979e+02;1.2537e+01;0.0000;2.2320e+03;1;40.09838;-70.88096;14.000;35.0583;35.0554;24.1340;24.1285;235.437;229.520;215.84210;215.35626;22.4543;22.4658;1528.35;1528.38;0.480;0.826;52;0.0000e+00
2056;209.886963;85.624;15.117;22.2402;22.2512;0.0110;5.028405;5.029108;0.002164;4.5552;0.5839;86.4178;0.0903;0.0559;0.8010;16.02;3.4410;2.6684;2.6684;3.2329;3.2329;0.1513;2.4088e+02;1.0727e+01;0.0000;2.2459e+03;1;40.09838;-70.88096;15.000;35.0535;35.0501;24.1917;24.1860;236.993;230.676;216.66545;216.18398;22.2372;22.2482;1527.80;1527.83;0.597;0.864;39;0.0000e+00
2108;209.886993;87.787;16.124;22.0141;22.0424;0.0283;5.002785;5.006184;0.004088;4.5541;0.5849;86.3962;0.0907;0.0584;0.9794;19.59;3.4709;2.6725;2.6725;3.2489;3.2490;0.1515;2.5689e+02;1.1458e+01;0.0000;2.2421e+03;1;40.09838;-70.88096;16.000;35.0348;35.0387;24.2412;24.2362;238.512;233.304;217.54817;217.07135;22.0109;22.0392;1527.21;1527.29;0.412;0.901;61;0.0000e+00
2156;209.887009;89.783;17.132;21.7644;21.7769;0.0125;4.975453;4.976625;0.002134;4.5549;0.5841;86.4132;0.0889;0.0474;0.0410;0.82;3.4023;2.6791;2.6791;3.2590;3.2591;0.1515;2.1932e+02;9.7622e+00;0.0000;2.2465e+03;1;40.09838;-70.88096;17.000;35.0214;35.0205;24.3008;24.2966;240.662;234.873;218.52121;218.04990;21.7610;21.7735;1526.55;1526.59;0.583;0.938;39;0.0000e+00
2210;209.887039;92.023;18.140;21.4672;21.4855;0.0183;4.942084;4.944169;0.003049;4.5546;0.5844;86.4066;0.0902;0.0550;0.0242;0.48;3.3929;2.6861;2.6861;3.2716;3.2716;0.1514;2.1434e+02;9.5472e+00;0.0000;2.2447e+03;1;40.09838;-70.88096;18.000;34.9982;34.9999;24.3655;24.3618;242.068;237.084;219.69998;219.23558;21.4637;21.4820;1525.76;1525.81;0.387;0.974;63;0.0000e+00
2262;209.887070;94.190;19.148;21.3646;21.3589;-0.0057;4.928418;4.927785;-0.000275;4.5541;0.5849;86.3969;0.0909;0.0594;0.0197;0.39;3.3425;2.6799;2.6799;3.2677;3.2677;0.1186;1.9054e+02;8.5169e+00;0.0000;2.2372e+03;1;40.09838;-70.88096;19.000;34.9727;34.9723;24.3744;24.3757;242.274;237.277;220.13506;219.67303;21.3609;21.3552;1525.47;1525.46;0.574;1.010;42;0.0000e+00
2302;209.887085;95.895;20.156;20.9753;21.0159;0.0406;4.880342;4.883708;0.006326;4.5524;0.5864;86.3635;0.0919;0.0656;0.9696;19.39;3.3301;2.6863;2.6863;3.2785;3.2785;0.1512;1.8519e+02;8.2698e+00;0.0000;2.2393e+03;1;40.09836;-70.88095;20.000;34.9056;34.8994;24.4296;24.4139;245.080;239.905;221.76085;221.30864;20.9714;21.0120;1524.37;1524.47;0.552;1.045;44;0.0000e+00
2355;209.887115;98.087;21.163;20.3028;20.3681;0.0652;4.803232;4.809435;0.008610;4.5536;0.5853;86.3873;0.0926;0.0696;0.5364;10.73;3.2924;2.6935;2.6935;3.2855;3.2856;0.1515;1.6972e+02;7.5796e+00;0.0000;2.2391e+03;1;40.09836;-70.88094;21.000;34.8346;34.8313;24.5563;24.5364;249.060;243.633;224.54753;224.11404;20.2989;20.3641;1522.48;1522.65;0.419;1.080;58;0.0000e+00
2406;209.887131;100.205;22.171;19.7066;19.7339;0.0273;4.738505;4.740620;0.003677;4.5426;0.5951;86.1767;0.0963;0.0916;0.0193;0.39;3.2569;2.7031;2.7031;3.3016;3.3016;0.1515;1.5652e+02;6.9866e+00;0.0000;2.2404e+03;1;40.09836;-70.88094;22.000;34.7981;34.7929;24.6856;24.6745;254.208;248.103;227.03183;226.61687;19.7026;19.7299;1520.80;1520.87;0.527;1.113;45;0.0000e+00
2458;209.887161;102.379;23.179;19.1235;19.2172;0.0937;4.678402;4.688085;0.011401;4.5321;0.6045;85.9745;0.0997;0.1121;0.7948;15.90;3.2363;2.7207;2.7207;3.3300;3.3300;0.1514;1.4944e+02;6.6530e+00;0.0000;2.2462e+03;1;40.09836;-70.88094;23.000;34.7863;34.7885;24.8272;24.8048;258.401;253.448;229.47850;229.08354;19.1194;19.2130;1519.16;1519.43;0.430;1.146;58;0.0000e+00
2507;209.887177;104.422;24.187;18.8293;18.8411;0.0117;4.650679;4.651292;0.001909;4.5198;0.6155;85.7386;0.1041;0.1385;0.0155;0.31;3.2048;2.7394;2.7394;3.3613;3.3614;0.1513;1.3878e+02;6.1679e+00;0.0000;2.2500e+03;1;40.09836;-70.88092;24.000;34.8013;34.7966;24.9138;24.9072;263.131;257.723;230.69632;230.31212;18.8251;18.8368;1518.36;1518.39;0.591;1.177;40;0.0000e+00
2551;209.887207;106.263;25.195;18.2776;18.2902;0.0126;4.593270;4.594664;0.002851;4.5069;0.6271;85.4905;0.1104;0.1762;1.3316;26.63;3.1581;2.7494;2.7495;3.3691;3.3691;0.1287;1.2465e+02;5.5657e+00;0.0000;2.2396e+03;1;40.09836;-70.88092;25.000;34.7828;34.7840;25.0380;25.0357;265.219;259.659;233.09332;232.73027;18.2732;18.2859;1516.77;1516.81;0.453;1.206;55;0.0000e+00
2613;209.887238;108.822;26.203;18.1252;18.1522;0.0270;4.576403;4.579015;0.003528;4.5014;0.6320;85.3848;0.1132;0.1931;0.1648;3.30;3.1240;2.7171;2.7171;3.3191;3.3191;0.1524;1.1514e+02;5.1579e+00;0.0000;2.2324e+03;1;40.09836;-70.88092;26.000;34.7686;34.7679;25.0650;25.0578;258.817;252.349;233.77670;233.41965;18.1207;18.1477;1516.33;1516.40;0.416;1.236;58;0.0000e+00
2663;209.887253;110.896;27.211;17.6511;17.6921;0.0410;4.525876;4.528906;0.005841;4.4942;0.6385;85.2458;0.1149;0.2032;0.0185;0.37;3.0921;2.6774;2.6774;3.2664;3.2664;0.1514;1.0715e+02;4.7851e+00;0.0000;2.2396e+03;1;40.09836;-70.88092;27.000;34.7399;34.7309;25.1590;25.1422;258.532;252.956;235.90924;235.57184;17.6465;17.6875;1514.92;1515.03;0.536;1.265;45;0.0000e+00
2706;209.887283;112.725;28.218;16.8431;16.8906;0.0475;4.434516;4.437962;0.006425;4.4854;0.6465;85.0769;0.1220;0.2460;0.7955;15.91;3.0363;2.6674;2.6675;3.2660;3.2660;0.1514;9.4086e+01;4.1813e+00;0.0000;2.2501e+03;1;40.09836;-70.88092;28.000;34.6417;34.6307;25.2772;25.2576;262.496;256.922;239.70134;239.39934;16.8385;16.8860;1512.41;1512.54;0.551;1.292;44;0.0000e+00
2754;209.887299;114.693;29.226;16.4475;16.4967;0.0492;4.390924;4.395559;0.005514;4.4790;0.6523;84.9537;0.1252;0.2654;1.1887;23.77;3.0029;2.6569;2.6569;3.2541;3.2542;0.1514;8.7108e+01;3.8782e+00;0.0000;2.2461e+03;1;40.09835;-70.88092;29.000;34.6009;34.5990;25.3386;25.3258;263.585;258.143;241.58568;241.30215;16.4428;16.4921;1511.19;1511.33;0.467;1.319;52;0.0000e+00
2806;209.887329;116.869;30.234;16.0528;16.0943;0.0415;4.354570;4.357518;0.004189;4.4665;0.6636;84.7138;0.1350;0.3239;1.0334;20.67;2.9710;2.6512;2.6512;3.2623;3.2623;0.1271;8.1039e+01;3.6159e+00;0.0000;2.2410e+03;1;40.09834;-70.88092;30.000;34.6220;34.6120;25.4458;25.4285;265.329;261.253;243.39304;243.12924;16.0480;16.0895;1510.02;1510.13;0.461;1.345;52;0.0000e+00
2867;209.887360;119.432;31.242;15.8906;15.9117;0.0211;4.343637;4.348534;0.004978;4.4457;0.6825;84.3146;0.1604;0.4766;0.4733;9.47;2.9182;2.6467;2.6467;3.2621;3.2621;0.1513;7.1616e+01;3.2134e+00;0.0000;2.2288e+03;1;40.09834;-70.88091;31.000;34.6660;34.6912;25.5167;25.5313;265.687;261.620;244.08282;243.82761;15.8857;15.9068;1509.59;1509.68;0.390;1.370;63;0.0000e+00
2913;209.887375;121.342;32.250;15.8516;15.8500;-0.0016;4.341943;4.342030;0.000297;4.4369;0.6905;84.1443;0.1665;0.5127;0.0166;0.33;2.8713;2.6436;2.6436;3.2555;3.2555;0.1512;6.4393e+01;2.8716e+00;0.0000;2.2427e+03;1;40.09834;-70.88091;32.000;34.6847;34.6868;25.5400;25.5420;265.402;261.223;244.23607;243.98302;15.8465;15.8450;1509.50;1509.50;0.688;1.395;34;0.0000e+00
2950;209.887390;122.859;33.258;15.8299;15.8292;-0.0007;4.341722;4.341866;0.000187;4.4273;0.6993;83.9603;0.1761;0.5705;0.0168;0.34;2.8194;2.6393;2.6394;3.2578;3.2578;0.1512;5.7091e+01;2.5349e+00;0.0000;2.2522e+03;1;40.09834;-70.88092;33.000;34.7013;34.7032;25.5577;25.5593;264.823;261.905;244.31075;244.05894;15.8247;15.8240;1509.47;1509.47;0.573;1.420;43;0.0000e+00
3001;209.887421;125.001;34.266;15.8211;15.8228;0.0017;4.342726;4.342978;0.000321;4.4216;0.7045;83.8505;0.1845;0.6213;0.5208;10.42;2.7859;2.6334;2.6334;3.2508;3.2508;0.1512;5.2819e+01;2.3623e+00;0.0000;2.2359e+03;1;40.09834;-70.88090;34.000;34.7177;34.7184;25.5724;25.5725;264.169;260.623;244.32521;244.07401;15.8157;15.8175;1509.48;1509.49;0.422;1.444;59;0.0000e+00
3060;209.887451;127.452;35.274;15.7173;15.7254;0.0080;4.338174;4.338772;0.000801;4.4063;0.7186;83.5571;0.2025;0.7291;0.0237;0.47;2.7238;2.6248;2.6248;3.2335;3.2336;0.1487;4.5789e+01;2.0420e+00;0.0000;2.2425e+03;1;40.09833;-70.88090;35.000;34.7678;34.7661;25.6344;25.6313;263.442;259.167;244.73326;244.48787;15.7119;15.7199;1509.23;1509.26;0.429;1.468;56;0.0000e+00
3110;209.887466;129.560;36.281;15.6494;15.6527;0.0033;4.334884;4.335266;0.000523;4.3896;0.7340;83.2358;0.2467;0.9942;0.0400;0.80;2.6975;2.6160;2.6160;3.2247;3.2248;0.1207;4.3077e+01;1.9195e+00;0.0000;2.2440e+03;1;40.09832;-70.88090;36.000;34.7978;34.7983;25.6729;25.6725;262.465;258.837;245.00586;244.76427;15.6438;15.6471;1509.08;1509.09;0.571;1.492;42;0.0000e+00
3150;209.887497;131.200;37.289;15.5956;15.5966;0.0011;4.335183;4.335299;0.000080;4.3630;0.7586;82.7241;0.2714;1.1426;0.0291;0.58;2.6363;2.6080;2.6080;3.2124;3.2124;0.1499;3.7441e+01;1.6737e+00;0.0000;2.2370e+03;1;40.09832;-70.88090;37.000;34.8477;34.8478;25.7234;25.7233;261.718;257.768;245.17851;244.94019;15.5898;15.5909;1508.98;1508.99;0.549;1.515;44;0.0000e+00
3207;209.887512;133.588;38.297;15.5511;15.5551;0.0040;4.336054;4.336479;0.000432;4.3658;0.7560;82.7786;0.3002;1.3149;0.0281;0.56;2.5750;2.5960;2.5961;3.2001;3.2002;0.1510;3.2462e+01;1.4491e+00;0.0000;2.2401e+03;1;40.09832;-70.88090;38.000;34.8945;34.8948;25.7696;25.7689;260.264;256.859;245.31189;245.07631;15.5452;15.5492;1508.91;1508.93;0.388;1.537;63;0.0000e+00
3260;209.887543;135.784;39.305;15.5676;15.5634;-0.0042;4.346452;4.346391;-0.000705;4.3848;0.7384;83.1441;0.2971;1.2964;0.0299;0.60;2.5294;2.5820;2.5820;3.1849;3.1849;0.1510;2.9248e+01;1.3082e+00;0.0000;2.2357e+03;1;40.09832;-70.88090;39.000;34.9730;34.9762;25.8263;25.8297;257.951;254.807;245.10052;244.86472;15.5616;15.5574;1509.07;1509.06;0.511;1.560;47;0.0000e+00
3306;209.887573;137.704;40.313;15.6744;15.6676;-0.0068;4.365263;4.364825;-0.001132;4.3999;0.7245;83.4340;0.2838;1.2166;0.0282;0.56;2.4673;2.5686;2.5686;3.1672;3.1672;0.1508;2.5329e+01;1.1285e+00;0.0000;2.2447e+03;1;40.09832;-70.88090;40.000;35.0470;35.0491;25.8593;25.8624;255.898;252.795;244.46809;244.22722;15.6681;15.6613;1509.51;1509.49;0.542;1.581;44;0.0000e+00
3349;209.887589;139.500;41.321;15.7087;15.7063;-0.0025;4.374063;4.374084;0.000064;4.4053;0.7195;83.5375;0.3032;1.3332;0.0365;0.73;2.4134;2.5594;2.5594;3.1592;3.1592;0.1432;2.2360e+01;9.9800e-01;0.0000;2.2403e+03;1;40.09832;-70.88090;41.000;35.0952;35.0975;25.8886;25.8910;254.713;252.158;244.22430;243.98203;15.7023;15.6998;1509.69;1509.68;0.555;1.603;43;0.0000e+00
3401;209.887619;141.670;42.329;15.6814;15.6817;0.0003;4.372839;4.372821;-0.000003;4.3886;0.7349;83.2167;0.3789;1.7876;0.0319;0.64;2.3561;2.5456;2.5456;3.1403;3.1403;0.1350;1.9589e+01;8.7752e-01;0.0000;2.2324e+03;1;40.09830;-70.88088;42.000;35.1081;35.1077;25.9048;25.9044;252.079;248.918;244.33217;244.09143;15.6748;15.6751;1509.63;1509.63;0.404;1.624;62;0.0000e+00
3458;209.887634;144.054;43.337;15.7307;15.7246;-0.0061;4.385335;4.385003;-0.000955;4.3772;0.7454;82.9984;0.4101;1.9744;0.0331;0.66;2.2913;2.5011;2.5011;3.0713;3.0713;0.1508;1.6860e+01;7.5117e-01;0.0000;2.2445e+03;1;40.09830;-70.88088;43.000;35.1760;35.1784;25.9459;25.9492;243.073;239.280;243.98483;243.74205;15.7239;15.7178;1509.88;1509.87;0.472;1.645;51;0.0000e+00
3505;209.887665;145.990;44.345;15.6614;15.6712;0.0098;4.386381;4.386716;0.001071;4.3823;0.7407;83.0964;0.4128;1.9908;0.6789;13.58;2.2352;2.4425;2.4424;2.9907;2.9907;0.1507;1.4805e+01;6.5970e-01;0.0000;2.2441e+03;1;40.09830;-70.88088;44.000;35.2469;35.2411;26.0162;26.0096;235.399;232.196;244.19453;243.95602;15.6545;15.6643;1509.77;1509.79;0.629;1.666;39;0.0000e+00
3539;209.887680;147.418;45.353;15.4922;15.4936;0.0014;4.371477;4.371715;0.000466;4.3899;0.7337;83.2417;0.4271;2.0766;0.0514;1.03;2.1634;2.4032;2.4031;2.9476;2.9475;0.1506;1.2549e+01;5.5918e-01;0.0000;2.2441e+03;1;40.09830;-70.88088;45.000;35.2637;35.2646;26.0673;26.0677;232.181;229.530;244.97025;244.74091;15.4852;15.4866;1509.28;1509.28;0.640;1.685;36;0.0000e+00
3590;209.887711;149.538;46.361;15.3108;15.3397;0.0289;4.353159;4.356121;0.004097;4.4197;0.7063;83.8146;0.4159;2.0095;0.0273;0.55;2.1033;2.3515;2.3515;2.8758;2.8757;0.1505;1.0902e+01;4.8815e-01;0.0000;2.2332e+03;1;40.09830;-70.88088;46.000;35.2604;35.2613;26.1054;26.0996;226.832;222.890;245.84521;245.62573;15.3037;15.3326;1508.72;1508.81;0.413;1.705;60;0.0000e+00
3646;209.887726;151.858;47.369;14.8729;14.9029;0.0300;4.305213;4.307857;0.003959;4.4425;0.6854;84.2528;0.3700;1.7342;0.0353;0.71;2.0425;2.3039;2.3038;2.8166;2.8165;0.1271;9.4695e+00;4.2470e-01;0.0000;2.2298e+03;1;40.09829;-70.88088;47.000;35.2181;35.2152;26.1696;26.1608;224.576;221.619;248.03731;247.84196;14.8658;14.8957;1507.31;1507.40;0.451;1.724;54;0.0000e+00
3693;209.887756;153.817;48.377;14.5234;14.5262;0.0028;4.270759;4.270849;0.001153;4.4907;0.6417;85.1778;0.2951;1.2849;0.7906;15.81;1.9773;2.2811;2.2810;2.7970;2.7969;0.1599;8.1363e+00;3.6320e-01;0.0000;2.2405e+03;1;40.09828;-70.88088;48.000;35.2180;35.2163;26.2455;26.2436;224.371;221.874;249.75418;249.57909;14.5162;14.5190;1506.22;1506.22;0.636;1.742;38;0.0000e+00
3729;209.887772;155.344;49.385;14.3777;14.3809;0.0032;4.257309;4.257490;0.000607;4.5163;0.6186;85.6715;0.2588;1.0668;4.6623;93.25;1.9160;2.2670;2.2669;2.7853;2.7852;0.1702;7.0576e+00;3.1233e-01;0.0000;2.2598e+03;1;40.09828;-70.88088;49.000;35.2259;35.2247;26.2830;26.2814;223.510;221.935;250.46318;250.29681;14.3705;14.3736;1505.78;1505.78;0.592;1.760;41;0.0000e+00
3776;209.887787;157.282;50.393;14.3349;14.3351;0.0002;4.256158;4.256250;0.000103;4.5433;0.5945;86.1895;0.2234;0.8547;4.9215;98.43;1.8542;2.2536;2.2535;2.7734;2.7733;0.1700;6.1083e+00;2.7181e-01;0.0000;2.2470e+03;1;40.09828;-70.88088;50.000;35.2539;35.2546;26.3138;26.3143;222.493;220.700;250.62759;250.46405;14.3275;14.3277;1505.69;1505.69;0.496;1.777;48;0.0000e+00
3831;209.887817;159.601;51.401;14.3165;14.3179;0.0013;4.255710;4.256030;0.000376;4.5574;0.5819;86.4612;0.1823;0.6077;4.8785;97.57;1.8090;2.2384;2.2383;2.7470;2.7469;0.2174;5.4924e+00;2.4676e-01;0.0000;2.2257e+03;1;40.09828;-70.88087;51.000;35.2661;35.2678;26.3272;26.3282;220.188;217.459;250.69768;250.53537;14.3090;14.3104;1505.66;1505.67;0.382;1.795;65;0.0000e+00
3887;209.887848;161.933;52.409;14.2551;14.2592;0.0041;4.251111;4.251572;0.000765;4.5733;0.5678;86.7655;0.1622;0.4870;4.8473;96.95;1.7656;2.2218;2.2217;2.7259;2.7258;0.2215;4.9624e+00;2.2260e-01;0.0000;2.2293e+03;1;40.09828;-70.88086;52.000;35.2791;35.2796;26.3504;26.3499;219.288;217.427;250.98141;250.82292;14.2475;14.2516;1505.49;1505.51;0.580;1.812;42;0.0000e+00
3924;209.887863;163.467;53.417;14.1836;14.1853;0.0017;4.245481;4.245776;0.000549;4.5821;0.5601;86.9347;0.1548;0.4425;4.8302;96.60;1.7245;2.2187;2.2186;2.7310;2.7309;0.2069;4.5054e+00;2.0087e-01;0.0000;2.2430e+03;1;40.09826;-70.88086;53.000;35.2919;35.2931;26.3755;26.3761;219.368;217.996;251.31697;251.16295;14.1758;14.1775;1505.30;1505.30;0.665;1.828;36;0.0000e+00
3961;209.887878;165.015;54.425;14.1406;14.1402;-0.0004;4.242121;4.242284;0.000275;4.5880;0.5548;87.0489;0.1415;0.3629;4.7346;94.69;1.6935;2.2136;2.2135;2.7236;2.7234;0.2300;4.1888e+00;1.8627e-01;0.0000;2.2487e+03;1;40.09826;-70.88086;54.000;35.2996;35.3015;26.3906;26.3922;218.764;217.192;251.51884;251.36752;14.1327;14.1322;1505.18;1505.18;0.636;1.845;38;0.0000e+00
4002;209.887894;166.723;55.433;14.1412;14.1391;-0.0021;4.243867;4.243995;0.000021;4.5914;0.5518;87.1148;0.1343;0.3195;4.6734;93.47;1.6561;2.2083;2.2082;2.7214;2.7213;0.2180;3.8367e+00;1.7086e-01;0.0000;2.2454e+03;1;40.09826;-70.88086;55.000;35.3148;35.3180;26.4023;26.4052;218.143;217.268;251.48894;251.33772;14.1332;14.1310;1505.22;1505.22;0.504;1.862;48;0.0000e+00
4070;209.887939;169.551;56.441;14.1639;14.1590;-0.0049;4.247424;4.247137;-0.000352;4.5923;0.5511;87.1302;0.1314;0.3026;4.6050;92.10;1.6242;2.1966;2.1964;2.7082;2.7080;0.2618;3.5568e+00;1.5939e-01;0.0000;2.2316e+03;1;40.09825;-70.88086;56.000;35.3267;35.3285;26.4067;26.4091;216.366;215.499;251.35445;251.20195;14.1557;14.1508;1505.32;1505.31;0.329;1.878;73;0.0000e+00
4121;209.887955;171.677;57.449;14.1327;14.1314;-0.0012;4.245176;4.245147;0.000290;4.5978;0.5462;87.2372;0.1251;0.2647;4.5926;91.85;1.5951;2.1951;2.1950;2.7080;2.7079;0.2671;3.3216e+00;1.4825e-01;0.0000;2.2406e+03;1;40.09824;-70.88085;57.000;35.3340;35.3349;26.4190;26.4199;217.857;216.643;251.49840;251.34789;14.1243;14.1231;1505.25;1505.24;0.659;1.894;37;0.0000e+00
4155;209.887970;173.064;58.457;14.0731;14.0724;-0.0007;4.238673;4.238744;0.000514;4.6017;0.5427;87.3117;0.1184;0.2247;4.5544;91.09;1.5576;2.2002;2.2001;2.7126;2.7125;0.2998;3.0402e+00;1.3547e-01;0.0000;2.2441e+03;1;40.09824;-70.88084;58.000;35.3277;35.3290;26.4268;26.4279;218.712;217.723;251.80856;251.66165;14.0646;14.0639;1505.06;1505.06;0.687;1.911;34;0.0000e+00
4199;209.888000;174.909;59.465;13.9740;13.9829;0.0089;4.227432;4.228549;0.001439;4.6037;0.5410;87.3506;0.1206;0.2376;4.4646;89.29;1.5286;2.2060;2.2059;2.7263;2.7262;0.2478;2.8377e+00;1.2673e-01;0.0000;2.2391e+03;1;40.09824;-70.88084;59.000;35.3134;35.3157;26.4367;26.4366;220.304;219.890;252.33264;252.19173;13.9654;13.9743;1504.74;1504.77;0.475;1.927;53;0.0000e+00
