Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
1194;209.061432;49.724;12.093;19.3323;19.4883;0.1560;4.548954;4.556968;0.003495;4.5276;0.5693;86.7343;0.1002;0.1152;0.4607;9.21;0.3067;2.7559;2.7559;3.3520;3.3520;0.1587;8.8152e-02;5.1839e+00;0.0000;1.7005e+00;1;40.22422;-70.87924;12.000;33.5425;33.4840;23.8239;23.7392;261.632;254.410;230.50804;230.09764;19.3301;19.4861;1518.18;1518.55;0.172;0.795;99;0.0000e+00
1241;209.061447;51.666;13.101;18.5048;18.7092;0.2044;4.519193;4.536529;0.019890;4.5218;0.5746;86.6213;0.1036;0.1353;0.7111;14.22;0.2012;2.7410;2.7410;3.3385;3.3385;0.1527;5.1425e-02;3.0241e+00;0.0000;1.7005e+00;1;40.22421;-70.87922;13.000;33.9718;33.9492;24.3595;24.2912;262.902;255.239;233.40054;233.02394;18.5026;18.7069;1516.30;1516.86;0.351;0.832;68;0.0000e+00
1316;209.061493;54.811;14.109;17.2255;17.3600;0.1345;4.383900;4.397248;0.020710;4.5072;0.5876;86.3380;0.1126;0.1898;1.1720;23.44;0.1220;2.7511;2.7511;3.3593;3.3593;0.1527;2.7023e-02;1.5892e+00;0.0000;1.7005e+00;1;40.22420;-70.87922;14.000;33.8792;33.8816;24.5992;24.5694;275.456;267.946;239.23808;238.91414;17.2232;17.3577;1512.44;1512.85;0.483;0.867;50;0.0000e+00
1355;209.061508;56.422;15.117;17.7859;16.0986;-1.6873;4.344296;4.250206;0.012986;4.4508;0.6393;85.2416;0.1150;0.2040;0.0746;1.49;0.0614;2.7703;2.7703;3.3934;3.3934;0.1228;1.2328e-02;7.2497e-01;0.0000;1.7005e+00;1;40.22420;-70.87922;15.000;34.0131;33.6613;24.3689;24.6955;239.495;275.203;141.03255;240.24774;17.7833;16.0963;1510.15;1508.80;0.538;0.907;44;0.0000e+00
1412;209.061539;58.810;16.124;15.6554;15.8753;0.2199;4.283052;4.223241;0.019046;4.4763;0.6156;85.7375;0.1212;0.2413;0.5118;10.24;0.0102;2.7254;2.7254;3.3276;3.3277;0.1539;8.2788e-04;4.8685e-02;0.0000;1.7005e+00;1;40.22420;-70.87920;16.000;34.2973;33.6120;25.2940;24.7088;273.976;264.429;249.51080;245.40260;15.6529;15.8728;1508.35;1508.07;0.390;0.935;62;0.0000e+00
1464;209.061569;60.954;17.132;14.5226;14.7691;0.2464;4.119777;4.087900;0.035508;4.4287;0.6593;84.8110;0.1288;0.2871;0.7234;14.47;0.0057;2.6973;2.6973;3.2950;3.2950;0.1526;-1.601e-05;-9.415e-04;0.0000;1.7005e+00;1;40.22420;-70.87920;17.000;33.8392;33.3344;25.1786;24.7363;281.913;277.040;252.19398;252.00716;14.5201;14.7665;1504.07;1504.26;0.583;0.963;42;0.0000e+00
1500;209.061584;62.474;18.140;12.4418;12.6018;0.1600;3.873699;3.840045;0.023489;4.2075;0.8674;80.5128;0.2067;0.7540;0.0227;0.45;0.0063;2.7040;2.7040;3.3212;3.3212;0.1526;2.9490e-05;1.7342e-03;0.0000;1.7005e+00;1;40.22419;-70.87918;18.000;33.3632;32.9003;25.2323;24.8428;294.799;284.440;263.93634;263.87570;12.4395;12.5994;1496.66;1496.65;0.674;0.991;34;0.0000e+00
1548;209.061600;64.466;19.148;11.2100;11.7977;0.5877;3.729549;3.808669;0.114568;4.1261;0.9466;78.9321;0.2689;1.1275;0.5193;10.39;0.0058;2.6585;2.6585;3.2330;3.2330;0.1525;2.6399e-06;1.5524e-04;0.0000;1.7005e+00;1;40.22418;-70.87918;19.000;33.0629;33.3318;25.2301;25.3327;291.905;278.957;271.35168;271.37469;11.2077;11.7953;1492.09;1494.45;0.423;1.018;61;0.0000e+00
1596;209.061630;66.476;20.156;10.1338;10.2883;0.1544;3.610013;3.597330;0.020318;4.0906;0.9814;78.2429;0.2987;1.3060;0.8149;16.30;0.0057;2.6063;2.6063;3.1963;3.1963;0.1525;9.2879e-06;5.4619e-04;0.0000;1.7005e+00;1;40.22418;-70.87918;20.000;32.8390;32.5713;25.2421;25.0069;293.371;286.237;278.11646;278.22086;10.1316;10.2860;1488.01;1488.24;0.641;1.046;36;0.0000e+00
1645;209.061646;68.501;21.164;9.4928;9.8403;0.3474;3.542071;3.553463;0.031610;4.0343;1.0378;77.1480;0.3852;1.8251;0.5128;10.26;0.0059;2.5524;2.5524;3.1165;3.1164;0.1319;1.2963e-05;7.6233e-04;0.0000;1.7005e+00;1;40.22418;-70.87917;21.000;32.7303;32.5310;25.2634;25.0506;288.771;278.758;282.21957;282.37552;9.4906;9.8380;1485.57;1486.59;0.407;1.073;64;0.0000e+00
1696;209.061676;70.624;22.172;9.1149;9.1445;0.0296;3.504876;3.492297;0.004912;4.0144;1.0579;76.7610;0.4330;2.1123;0.0074;0.15;0.0062;2.5035;2.5035;3.0690;3.0690;0.1527;4.9890e-06;2.9339e-04;0.0000;1.7005e+00;1;40.22418;-70.87916;22.000;32.6923;32.5350;25.2937;25.1661;287.899;283.384;284.64410;284.83224;9.1126;9.1422;1484.15;1484.07;0.728;1.100;32;0.0000e+00
1728;209.061691;71.959;23.179;8.8054;8.8613;0.0558;3.472868;3.466061;0.005329;4.1133;0.9592;78.6826;0.3769;1.7754;0.6877;13.75;0.0058;2.4854;2.4853;3.0582;3.0581;0.1520;4.1022e-06;2.4124e-04;0.0000;1.7005e+00;1;40.22417;-70.87916;23.000;32.6435;32.5212;25.3036;25.1993;288.081;283.000;286.69485;286.90979;8.8031;8.8589;1482.96;1483.02;0.587;1.127;42;0.0000e+00
1792;209.061722;74.619;24.187;8.8758;8.8962;0.0203;3.477907;3.470757;0.002215;4.1616;0.9116;79.6216;0.3417;1.5639;-0.0991;-1.98;0.0062;2.4552;2.4552;3.0254;3.0254;0.1515;1.1891e-05;6.9929e-04;0.0000;1.7005e+00;1;40.22416;-70.87914;24.000;32.6309;32.5378;25.2829;25.2070;283.913;279.240;286.27487;286.48325;8.8733;8.8937;1483.23;1483.19;0.364;1.154;62;0.0000e+00
1835;209.061737;76.409;25.195;8.9171;8.8848;-0.0323;3.486355;3.476135;-0.004615;4.2318;0.8436;80.9865;0.2944;1.2803;0.0336;0.67;0.0061;2.4372;2.4372;3.0134;3.0133;0.1514;4.0734e-06;2.3954e-04;0.0000;1.7005e+00;1;40.22416;-70.87912;25.000;32.6804;32.6037;25.3154;25.2604;281.473;279.085;285.91101;286.11655;8.9145;8.8822;1483.46;1483.24;0.578;1.181;42;0.0000e+00
1884;209.061768;78.468;26.203;9.0822;9.0288;-0.0535;3.507752;3.495448;-0.007448;4.2600;0.8166;81.5342;0.2844;1.2205;0.5112;10.22;0.0059;2.4233;2.4233;3.0011;3.0011;0.1355;8.3522e-06;4.9116e-04;0.0000;1.7005e+00;1;40.22414;-70.87912;26.000;32.7504;32.6719;25.3445;25.2914;278.775;276.027;284.72711;284.91913;9.0795;9.0260;1484.17;1483.88;0.424;1.207;59;0.0000e+00
1939;209.061798;80.733;27.211;9.1053;9.1032;-0.0022;3.510407;3.506925;-0.000174;4.2726;0.8046;81.7792;0.2809;1.1993;0.7420;14.84;0.0058;2.4071;2.4070;2.9808;2.9808;0.1432;1.6247e-05;9.5543e-04;0.0000;1.7005e+00;1;40.22414;-70.87911;27.000;32.7563;32.7222;25.3455;25.3192;276.127;273.123;284.57025;284.76031;9.1025;9.1003;1484.28;1484.23;0.563;1.234;42;0.0000e+00
1978;209.061813;82.381;28.219;9.1383;9.1259;-0.0125;3.514973;3.510869;-0.001421;4.2997;0.7790;82.3054;0.2562;1.0510;0.0494;0.99;0.0062;2.3969;2.3968;2.9704;2.9704;0.1510;1.1361e-05;6.6809e-04;0.0000;1.7005e+00;1;40.22414;-70.87910;28.000;32.7728;32.7417;25.3532;25.3309;274.541;272.072;284.33008;284.51755;9.1354;9.1229;1484.44;1484.35;0.540;1.260;45;0.0000e+00
2033;209.061844;84.651;29.227;9.1746;9.1623;-0.0122;3.519555;3.515764;-0.001925;4.3211;0.7588;82.7202;0.2542;1.0390;0.0174;0.35;0.0062;2.3769;2.3768;2.9457;2.9457;0.1514;1.8214e-05;1.0711e-03;0.0000;1.7005e+00;1;40.22412;-70.87909;29.000;32.7865;32.7585;25.3583;25.3383;270.273;267.896;284.07568;284.26016;9.1715;9.1592;1484.61;1484.53;0.433;1.286;56;0.0000e+00
2081;209.061859;86.657;30.234;9.0957;9.1194;0.0237;3.512605;3.513421;0.002800;4.3435;0.7378;83.1571;0.2355;0.9270;0.6506;13.01;0.0059;2.3569;2.3568;2.9169;2.9169;0.1531;1.8592e-05;1.0933e-03;0.0000;1.7005e+00;1;40.22412;-70.87908;30.000;32.7865;32.7732;25.3707;25.3565;268.253;265.011;284.56891;284.76038;9.0926;9.1162;1484.33;1484.40;0.532;1.313;45;0.0000e+00
2131;209.061890;88.758;31.242;8.8974;8.9661;0.0687;3.492686;3.498422;0.007318;4.3580;0.7242;83.4384;0.2309;0.8992;1.1307;22.61;0.0056;2.3407;2.3407;2.8973;2.8972;0.1853;6.0254e-06;3.5433e-04;0.0000;1.7005e+00;1;40.22410;-70.87907;31.000;32.7619;32.7582;25.3824;25.3688;268.060;264.995;285.86618;286.07492;8.8941;8.9628;1483.58;1483.83;0.452;1.339;54;0.0000e+00
2182;209.061905;90.881;32.250;8.7186;8.7731;0.0545;3.474062;3.478888;0.005776;4.3698;0.7133;83.6679;0.2261;0.8704;0.0603;1.21;0.0061;2.3302;2.3302;2.8831;2.8831;0.1374;6.3112e-06;3.7114e-04;0.0000;1.7005e+00;1;40.22410;-70.87906;32.000;32.7321;32.7322;25.3865;25.3782;267.880;264.532;287.06067;287.28506;8.7153;8.7698;1482.90;1483.10;0.461;1.365;53;0.0000e+00
2236;209.061935;93.121;33.258;8.6392;8.6682;0.0290;3.469418;3.471035;0.001812;4.3840;0.7001;83.9427;0.2278;0.8806;1.3325;26.65;0.0056;2.3101;2.3100;2.8586;2.8586;0.1686;1.4544e-05;8.5528e-04;0.0000;1.7005e+00;1;40.22409;-70.87906;33.000;32.7564;32.7465;25.4176;25.4055;263.876;261.696;287.51617;287.74829;8.6359;8.6648;1482.65;1482.74;0.509;1.391;47;0.0000e+00
2278;209.061951;94.863;34.266;8.6875;8.6967;0.0092;3.483903;3.484118;0.001032;4.3958;0.6892;84.1717;0.2307;0.8983;0.1401;2.80;0.0060;2.2950;2.2950;2.8435;2.8434;0.2073;4.1679e-06;2.4510e-04;0.0000;1.7005e+00;1;40.22408;-70.87904;34.000;32.8631;32.8567;25.4939;25.4875;262.451;260.743;286.98584;287.21548;8.6840;8.6932;1482.98;1483.00;0.568;1.416;42;0.0000e+00
2328;209.061981;96.973;35.274;8.6716;8.6780;0.0064;3.485445;3.484046;-0.001146;4.4007;0.6847;84.2674;0.2395;0.9513;4.3705;87.41;0.0040;2.2837;2.2836;2.8348;2.8347;0.2459;2.8887e-06;1.6987e-04;0.0000;1.7005e+00;1;40.22408;-70.87903;35.000;32.8935;32.8729;25.5202;25.5031;261.454;260.371;287.02347;287.25513;8.6680;8.6744;1482.97;1482.97;0.425;1.441;58;0.0000e+00
2385;209.062012;99.318;36.282;8.7600;8.7352;-0.0248;3.499444;3.495422;-0.004078;4.3784;0.7053;83.8337;0.2456;0.9878;4.8689;97.38;0.0038;2.2764;2.2764;2.8279;2.8279;0.2460;-6.931e-09;-4.076e-07;0.0000;1.7005e+00;1;40.22408;-70.87902;36.000;32.9574;32.9384;25.5567;25.5457;260.472;259.383;286.32938;286.55411;8.7563;8.7315;1483.40;1483.28;0.452;1.466;54;0.0000e+00
2434;209.062027;101.381;37.290;8.8684;8.8499;-0.0185;3.513410;3.511424;-0.002432;4.3851;0.6991;83.9651;0.2374;0.9383;3.3087;66.17;0.0045;2.2735;2.2734;2.8239;2.8239;0.2689;3.6130e-06;2.1247e-04;0.0000;1.7005e+00;1;40.22406;-70.87901;37.000;33.0021;32.9985;25.5750;25.5750;259.879;258.471;285.55261;285.76825;8.8645;8.8461;1483.87;1483.80;0.515;1.490;46;0.0000e+00
2487;209.062057;103.598;38.298;8.9600;8.9218;-0.0382;3.524250;3.519638;-0.004544;4.3852;0.6990;83.9666;0.2304;0.8962;4.4864;89.73;0.0039;2.2765;2.2765;2.8293;2.8293;0.2324;-5.983e-08;-3.519e-06;0.0000;1.7005e+00;1;40.22406;-70.87900;38.000;33.0295;33.0170;25.5822;25.5784;260.338;259.549;284.91913;285.12698;8.9560;8.9178;1484.26;1484.10;0.420;1.514;58;0.0000e+00
2537;209.062073;105.675;39.306;9.0746;9.0573;-0.0173;3.539811;3.538027;-0.002621;4.3837;0.7004;83.9374;0.2279;0.8815;4.7786;95.57;0.0037;2.2794;2.2793;2.8345;2.8345;0.2428;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22404;-70.87900;39.000;33.0843;33.0819;25.6072;25.6080;259.347;258.426;284.08920;284.28772;9.0704;9.0531;1484.77;1484.70;0.553;1.538;43;0.0000e+00
2587;209.062103;107.745;40.314;9.2133;9.1708;-0.0425;3.559201;3.553644;-0.006006;4.1991;0.8773;80.3510;0.2164;0.8123;4.6361;92.72;0.0037;2.2731;2.2730;2.8251;2.8250;0.2461;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22404;-70.87898;40.000;33.1561;33.1380;25.6414;25.6340;256.050;255.404;283.07849;283.26590;9.2090;9.1665;1485.38;1485.20;0.442;1.562;56;0.0000e+00
2638;209.062134;109.868;41.322;11.1535;9.2974;-1.8561;3.609858;3.574337;-0.002143;3.6700;1.5771;70.0683;0.1844;0.6203;4.6144;92.29;0.0037;2.2624;2.2624;2.8108;2.8108;0.2662;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22402;-70.87897;41.000;33.0051;33.2341;24.8940;25.6890;222.458;252.917;182.89195;278.01221;11.1483;9.2929;1487.32;1485.80;0.502;1.587;48;0.0000e+00
2685;209.062149;111.828;42.329;9.3315;9.3767;0.0452;3.710070;3.586886;-0.001894;3.8204;1.2835;72.9919;0.1645;0.5013;4.5384;90.77;0.0038;2.2530;2.2529;2.7974;2.7974;0.2878;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22402;-70.87896;42.000;34.5707;33.2894;26.7388;25.7196;250.615;251.340;282.24081;279.48120;9.3269;9.3721;1487.74;1486.18;0.566;1.611;42;0.0000e+00
2740;209.062180;114.137;43.337;9.4792;9.4549;-0.0243;3.686766;3.597641;-0.003275;3.9653;1.1819;75.8066;0.1544;0.4404;4.1475;82.95;0.0039;2.2459;2.2458;2.7919;2.7919;0.2322;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22401;-70.87896;43.000;34.2240;33.3271;26.4337;25.7364;249.295;250.498;279.28040;279.46225;9.4745;9.4502;1487.71;1486.53;0.338;1.626;80;0.0000e+00
2803;209.062210;116.745;44.345;9.5788;9.5759;-0.0029;3.674247;3.615939;-0.000680;4.3278;0.7495;82.8508;0.1464;0.3926;4.4699;89.40;0.0039;2.2392;2.2391;2.7813;2.7812;0.2545;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22400;-70.87894;44.000;33.9996;33.4023;26.2419;25.7756;248.302;248.793;279.12753;279.29694;9.5739;9.5710;1487.82;1487.08;0.704;1.643;33;0.0000e+00
2836;209.062225;118.142;45.353;9.6492;9.6137;-0.0355;3.672496;3.620470;-0.003819;4.2858;0.8113;82.0356;0.1393;0.3500;4.5306;90.61;0.0039;2.2395;2.2394;2.7855;2.7854;0.2604;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22400;-70.87894;45.000;33.9144;33.4132;26.1637;25.7779;249.332;250.373;278.87122;279.03302;9.6442;9.6087;1487.99;1487.25;0.535;1.661;47;0.0000e+00
2909;209.062256;121.165;46.361;9.7945;9.7682;-0.0263;3.672631;3.640058;-0.003646;4.4620;0.6240;85.4588;0.1464;0.3922;4.2215;84.43;0.0038;2.2520;2.2520;2.7980;2.7980;0.2701;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22400;-70.87892;46.000;33.7784;33.4696;26.0333;25.7965;251.860;249.929;278.26813;278.41522;9.7893;9.7630;1488.36;1487.89;0.368;1.680;62;0.0000e+00
2943;209.062271;122.592;47.369;10.1904;10.1639;-0.0265;3.718500;3.690835;-0.004221;4.4876;0.6054;85.9561;0.1399;0.3534;4.4339;88.68;0.0038;2.2650;2.2649;2.8118;2.8117;0.2883;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22398;-70.87892;47.000;33.8745;33.6186;26.0416;25.8463;252.068;252.731;275.71262;275.82785;10.1849;10.1585;1489.92;1489.52;0.615;1.700;37;0.0000e+00
3000;209.062302;124.961;48.377;10.6897;10.3725;-0.3172;3.772835;3.716024;-0.039258;4.2825;0.7989;81.9711;0.1757;0.5680;4.1407;82.81;0.0038;2.2933;2.2932;2.8631;2.8631;0.2283;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22398;-70.87891;48.000;33.9568;33.6791;26.0194;25.8578;252.742;255.107;272.61765;272.69324;10.6839;10.3669;1491.82;1490.35;0.380;1.720;64;0.0000e+00
3044;209.062317;126.796;49.385;11.0469;11.0094;-0.0375;3.811537;3.794423;-0.006365;4.4109;0.6759;84.4664;0.1730;0.5521;4.2758;85.52;0.0037;2.2959;2.2959;2.8545;2.8544;0.1963;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22398;-70.87890;49.000;34.0111;33.8755;25.9980;25.8992;248.318;247.073;270.45685;270.50507;11.0409;11.0034;1493.16;1492.86;0.694;1.740;33;0.0000e+00
3106;209.062347;129.358;50.393;11.3272;11.2276;-0.0996;3.840791;3.819528;-0.012045;4.4574;0.6328;85.3691;0.1862;0.6310;4.0788;81.58;0.0038;2.3142;2.3142;2.8804;2.8804;0.2140;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22396;-70.87890;50.000;34.0410;33.9228;25.9703;25.8966;252.382;252.865;268.81061;268.83780;11.3210;11.2214;1494.19;1493.70;0.285;1.761;86;0.0000e+00
3162;209.062378;131.708;51.401;11.4922;11.4853;-0.0069;3.857622;3.850321;-0.000996;4.4680;0.6231;85.5752;0.1804;0.5961;4.1623;83.25;0.0039;2.3412;2.3412;2.9247;2.9247;0.2195;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22396;-70.87888;51.000;34.0550;33.9894;25.9512;25.9015;253.712;255.289;267.84741;267.86221;11.4858;11.4789;1494.80;1494.69;0.697;1.782;33;0.0000e+00
3204;209.062393;133.466;52.409;12.4215;12.1961;-0.2254;3.984531;3.949681;-0.034004;4.4755;0.6163;85.7209;0.1837;0.6163;4.0191;80.38;0.0038;2.3475;2.3475;2.9343;2.9343;0.1884;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22395;-70.87888;52.000;34.4350;34.3051;26.0698;26.0125;247.316;249.345;262.03375;261.98621;12.4146;12.1893;1498.44;1497.52;0.473;1.802;54;0.0000e+00
3259;209.062424;135.747;53.417;13.0447;12.9696;-0.0751;4.064572;4.052317;-0.011071;4.4849;0.6078;85.9033;0.1903;0.6556;3.9411;78.82;0.0038;2.3356;2.3356;2.9081;2.9081;0.1628;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22394;-70.87886;53.000;34.6320;34.5839;26.1001;26.0779;240.218;240.660;258.33942;258.25131;13.0374;12.9623;1500.79;1500.48;0.489;1.822;49;0.0000e+00
3304;209.062454;137.643;54.425;13.2584;13.2622;0.0039;4.091631;4.089262;0.000512;4.4940;0.5995;86.0816;0.1850;0.6241;3.9216;78.43;0.0038;2.3210;2.3210;2.8863;2.8863;0.1308;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22393;-70.87886;54.000;34.6935;34.6675;26.1048;26.0839;236.947;237.127;257.10541;257.00378;13.2508;13.2547;1501.59;1501.57;0.536;1.841;44;0.0000e+00
3360;209.062469;139.972;55.433;13.0865;13.1194;0.0329;4.069927;4.071295;0.004147;4.4957;0.5980;86.1132;0.1866;0.6337;3.6991;73.98;0.0040;2.2900;2.2899;2.8310;2.8309;0.1649;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22392;-70.87884;55.000;34.6440;34.6270;26.1012;26.0814;232.805;230.652;258.09479;258.00397;13.0789;13.1118;1500.97;1501.06;0.379;1.860;66;0.0000e+00
3412;209.062500;142.139;56.441;12.4406;12.4900;0.0494;3.993854;3.996383;0.008942;4.5009;0.5933;86.2144;0.1807;0.5985;3.8308;76.62;0.0039;2.2709;2.2708;2.8025;2.8025;0.2030;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22392;-70.87883;56.000;34.5062;34.4853;26.1214;26.0957;235.585;233.976;261.79935;261.75137;12.4331;12.4825;1498.66;1498.80;0.618;1.879;38;0.0000e+00
3455;209.062515;143.901;57.449;11.9306;11.9568;0.0262;3.934205;3.936140;0.003374;4.5123;0.5831;86.4353;0.1569;0.4556;3.7476;74.95;0.0040;2.2594;2.2593;2.7871;2.7870;0.2022;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22391;-70.87882;57.000;34.3982;34.3929;26.1362;26.1271;236.212;233.990;264.76373;264.75052;11.9232;11.9494;1496.82;1496.90;0.482;1.898;52;0.0000e+00
3507;209.062546;146.087;58.457;11.8909;11.8892;-0.0017;3.931103;3.929944;-0.000403;4.5355;0.5623;86.8864;0.1315;0.3028;3.6807;73.61;0.0040;2.2406;2.2405;2.7683;2.7682;0.1961;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.22390;-70.87881;58.000;34.4044;34.3946;26.1486;26.1413;233.923;233.560;264.96890;264.95862;11.8834;11.8817;1496.70;1496.69;0.501;1.917;47;0.0000e+00
