Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
2106;208.240189;87.720;13.102;13.7405;13.7709;0.0304;3.863641;3.866780;0.003366;4.1300;0.9425;79.0072;0.2731;1.1527;1.3042;26.08;0.1676;2.6575;2.6575;3.2603;3.2603;0.1514;3.9746e-02;2.3373e+00;0.0000;1.7005e+00;1;41.06733;-70.88226;13.000;32.1517;32.1553;24.0402;24.0368;282.471;275.699;259.16388;259.00635;13.7387;13.7691;1499.50;1499.60;0.306;0.750;79;0.0000e+00
2179;208.240219;90.769;14.110;13.5382;13.5805;0.0422;3.845883;3.849788;0.004642;4.1127;0.9596;78.6713;0.2881;1.2428;1.2509;25.02;0.0677;2.6395;2.6395;3.2392;3.2392;0.1514;1.3729e-02;8.0737e-01;0.0000;1.7005e+00;1;41.06730;-70.88226;14.000;32.1563;32.1572;24.0845;24.0767;282.532;276.312;260.22296;260.07773;13.5363;13.5785;1498.85;1498.99;0.351;0.789;69;0.0000e+00
2251;208.240250;93.758;15.118;13.1783;13.2087;0.0304;3.815551;3.818259;0.003152;4.0013;1.0718;76.5061;0.3953;1.8858;1.1870;23.74;0.0110;2.6418;2.6418;3.2534;3.2534;0.1329;1.2061e-03;7.0929e-02;0.0000;1.7005e+00;1;41.06729;-70.88226;15.000;32.1763;32.1760;24.1716;24.1653;285.520;279.670;262.10104;261.97821;13.1763;13.2067;1497.69;1497.80;0.331;0.827;73;0.0000e+00
2326;208.240280;96.860;16.126;13.0439;13.0617;0.0178;3.805268;3.807015;0.002122;3.9156;1.1591;74.8416;0.4914;2.4624;1.1411;22.82;0.0049;2.6429;2.6429;3.2525;3.2525;0.1519;-3.199e-05;-1.881e-03;0.0000;1.7005e+00;1;41.06728;-70.88226;16.000;32.1932;32.1945;24.2111;24.2087;286.662;280.887;262.79156;262.67737;13.0417;13.0595;1497.28;1497.34;0.345;0.864;70;0.0000e+00
2397;208.240326;99.836;17.134;12.9700;12.9888;0.0188;3.799665;3.801499;0.001937;3.9168;1.1580;74.8645;0.5136;2.5955;1.0831;21.66;0.0052;2.6430;2.6430;3.2644;3.2645;0.1513;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06726;-70.88226;17.000;32.2028;32.2041;24.2330;24.2304;287.146;282.467;263.17239;263.06302;12.9677;12.9865;1497.06;1497.13;0.302;0.901;81;0.0000e+00
2474;208.240356;103.058;18.142;12.8926;12.9017;0.0090;3.793605;3.794596;0.001229;3.9267;1.1477;75.0582;0.4999;2.5133;1.0339;20.68;0.0052;2.6661;2.6661;3.2937;3.2937;0.1466;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06725;-70.88226;18.000;32.2110;32.2126;24.2545;24.2540;294.127;287.829;263.57556;263.47125;12.8902;12.8993;1496.83;1496.86;0.364;0.938;66;0.0000e+00
2545;208.240387;105.980;19.149;12.8220;12.8551;0.0332;3.787280;3.790369;0.003270;3.8472;1.2313;73.5125;0.6183;3.2238;0.9734;19.47;0.0050;2.7076;2.7076;3.3365;3.3365;0.1387;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06723;-70.88226;19.000;32.2110;32.2119;24.2682;24.2625;297.414;290.977;263.95917;263.85938;12.8194;12.8526;1496.61;1496.72;0.306;0.975;81;0.0000e+00
2616;208.240433;108.949;20.157;12.6909;12.7063;0.0154;3.776376;3.777845;0.001622;3.6141;1.4865;68.9825;0.9467;5.1939;0.9310;18.62;0.0052;2.6886;2.6886;3.3243;3.3243;0.1508;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06722;-70.88224;20.000;32.2191;32.2198;24.2998;24.2975;293.076;288.941;264.65781;264.56665;12.6882;12.7036;1496.19;1496.24;0.372;1.012;63;0.0000e+00
2695;208.240463;112.261;21.165;12.5543;12.6111;0.0568;3.765818;3.770314;0.004881;3.6609;1.4337;69.8927;0.9453;5.1860;0.8681;17.36;0.0052;2.6644;2.6644;3.2951;3.2952;0.1511;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06720;-70.88224;21.000;32.2351;32.2292;24.3385;24.3231;290.960;286.251;265.37549;265.29349;12.5515;12.6083;1495.76;1495.95;0.305;1.048;79;0.0000e+00
2768;208.240494;115.278;22.173;12.3663;12.4081;0.0419;3.751295;3.754732;0.003583;3.9887;1.0851;76.2623;0.5401;2.7547;0.8130;16.26;0.0052;2.6456;2.6456;3.2720;3.2720;0.1363;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06719;-70.88224;22.000;32.2574;32.2543;24.3916;24.3812;290.102;285.132;266.36905;266.29984;12.3634;12.4053;1495.17;1495.31;0.291;1.084;85;0.0000e+00
2839;208.240540;118.256;23.181;12.2798;12.2893;0.0095;3.744592;3.745485;0.001216;4.1024;0.9699;78.4705;0.3928;1.8706;0.7677;15.35;0.0052;2.6351;2.6351;3.2590;3.2590;0.1506;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06718;-70.88224;23.000;32.2672;32.2676;24.4155;24.4140;289.788;285.721;266.82904;266.76575;12.2769;12.2863;1494.90;1494.93;0.417;1.119;55;0.0000e+00
2916;208.240570;121.452;24.189;12.1622;12.2215;0.0593;3.735117;3.739891;0.004901;4.1443;0.9284;79.2864;0.3487;1.6064;0.7041;14.08;0.0052;2.6254;2.6254;3.2513;3.2513;0.1509;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06716;-70.88224;24.000;32.2772;32.2719;24.4454;24.4302;289.115;284.710;267.46359;267.40842;12.1591;12.2184;1494.53;1494.72;0.277;1.155;87;0.0000e+00
2990;208.240616;124.555;25.197;11.9835;12.0278;0.0443;3.720298;3.723951;0.004077;4.1583;0.9148;79.5571;0.3376;1.5394;0.6607;13.21;0.0051;2.6215;2.6215;3.2507;3.2507;0.1508;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06714;-70.88224;25.000;32.2884;32.2854;24.4875;24.4769;289.667;285.674;268.44147;268.39874;11.9803;12.0246;1493.94;1494.09;0.340;1.190;70;0.0000e+00
3070;208.240646;127.878;26.205;11.7230;11.8294;0.1063;3.698093;3.707170;0.009666;4.1867;0.8871;80.1095;0.3365;1.5328;0.6014;12.03;0.0052;2.5509;2.5509;3.1307;3.1307;0.1328;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06712;-70.88224;26.000;32.2990;32.2946;24.5437;24.5208;271.897;265.475;269.88892;269.86456;11.7198;11.8261;1493.07;1493.44;0.305;1.224;79;0.0000e+00
3138;208.240677;130.704;27.213;11.2675;11.3390;0.0715;3.656320;3.662933;0.007258;4.0752;0.9970;77.9434;0.5755;2.9671;0.5520;11.04;0.0050;2.4397;2.4397;3.0060;3.0059;0.1498;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06712;-70.88224;27.000;32.2880;32.2903;24.6174;24.6065;263.552;260.636;272.51474;272.52319;11.2643;11.3357;1491.49;1491.74;0.334;1.258;73;0.0000e+00
3217;208.240723;134.016;28.221;11.1473;11.1890;0.0417;3.645592;3.649482;0.004119;4.0281;1.0441;77.0269;0.6866;3.6337;0.4984;9.97;0.0052;2.3894;2.3894;2.9518;2.9518;0.1502;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06710;-70.88224;28.000;32.2875;32.2892;24.6385;24.6324;261.286;258.430;273.20880;273.22604;11.1439;11.1856;1491.09;1491.23;0.296;1.291;82;0.0000e+00
3298;208.240753;137.381;29.229;11.1110;11.1360;0.0250;3.642611;3.644874;0.002456;4.0203;1.0519;76.8769;0.7027;3.7304;0.4540;9.08;0.0052;2.3713;2.3713;2.9317;2.9316;0.1502;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06708;-70.88224;29.000;32.2895;32.2899;24.6465;24.6424;260.648;257.684;273.41504;273.43503;11.1075;11.1325;1490.98;1491.06;0.356;1.324;68;0.0000e+00
3365;208.240784;140.154;30.237;11.1095;11.1106;0.0011;3.642635;3.642905;0.000384;4.0204;1.0518;76.8775;0.6651;3.5048;0.3989;7.98;0.0053;2.3664;2.3663;2.9259;2.9259;0.1330;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06707;-70.88224;30.000;32.2907;32.2924;24.6477;24.6489;260.103;257.129;273.42172;273.44183;11.1059;11.1070;1490.99;1490.99;0.322;1.358;76;0.0000e+00
3439;208.240829;143.247;31.245;11.0964;11.0966;0.0002;3.641628;3.641826;0.000287;4.0225;1.0497;76.9193;0.6458;3.3889;0.3431;6.86;0.0053;2.3620;2.3620;2.9184;2.9183;0.1501;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06706;-70.88224;31.000;32.2918;32.2936;24.6509;24.6523;259.755;257.006;273.49530;273.51642;11.0927;11.0929;1490.96;1490.96;0.339;1.391;71;0.0000e+00
3518;208.240860;146.526;32.253;11.0937;11.0981;0.0043;3.641467;3.642029;0.000597;4.0200;1.0522;76.8708;0.6945;3.6812;0.2882;5.76;0.0054;2.3586;2.3585;2.9169;2.9169;0.1502;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06704;-70.88224;32.000;32.2922;32.2939;24.6517;24.6523;259.558;256.785;273.51041;273.53171;11.0899;11.0942;1490.97;1490.99;0.268;1.424;91;0.0000e+00
3612;208.240906;150.463;33.261;11.0920;11.0941;0.0021;3.641373;3.641755;0.000404;4.0170;1.0553;76.8116;0.7635;4.0948;0.2383;4.77;0.0055;2.3586;2.3585;2.9179;2.9178;0.1363;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;41.06703;-70.88224;33.000;32.2923;32.2942;24.6522;24.6533;259.617;257.001;273.51993;273.54135;11.0881;11.0902;1490.98;1490.99;0.253;1.457;95;0.0000e+00
4427;208.241302;184.421;34.269;11.0953;11.0984;0.0031;3.641571;3.641990;0.000419;4.0234;1.0488;76.9354;0.8546;4.6417;0.1723;3.45;0.0056;2.3559;2.3559;2.9127;2.9126;0.1478;6.0691e-07;3.5690e-05;0.0000;1.7005e+00;1;41.06691;-70.88227;34.000;32.2910;32.2924;24.6506;24.6511;259.329;256.458;273.50366;273.52484;11.0912;11.0943;1491.01;1491.02;-0.032;1.517;1288;0.0000e+00
