Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
1118;210.080185;46.542;13.101;18.6461;19.0939;0.4478;4.353630;4.398966;0.046793;4.3798;0.7430;83.0483;0.1254;0.2663;1.8066;36.13;0.1052;2.8344;2.8344;3.4413;3.4414;0.1328;2.3237e-02;1.3665e+00;0.0000;1.7005e+00;1;40.36732;-70.87415;13.000;32.4701;32.4951;23.1770;23.0843;279.628;269.295;235.14438;234.75266;18.6438;19.0916;1515.01;1516.33;0.397;0.753;62;0.0000e+00
1179;210.080215;49.102;14.109;17.8763;18.1062;0.2299;4.281277;4.302990;0.024437;4.3574;0.7638;82.6174;0.1332;0.3135;3.9065;78.13;0.0061;2.8715;2.8715;3.4983;3.4984;0.1545;2.7938e-04;1.6430e-02;0.0000;1.7005e+00;1;40.36731;-70.87414;14.000;32.4712;32.4720;23.3668;23.3116;289.707;277.354;238.54305;238.18100;17.8739;18.1038;1512.79;1513.46;0.449;0.799;53;0.0000e+00
1236;210.080246;51.462;15.117;16.7474;17.4765;0.7290;4.185035;4.247331;0.063758;4.3462;0.7743;82.4015;0.1392;0.3493;3.4558;69.12;0.0043;2.9211;2.9211;3.5548;3.5549;0.1540;-5.674e-06;-3.337e-04;0.0000;1.7005e+00;1;40.36730;-70.87411;15.000;32.5524;32.5011;23.6954;23.4850;302.059;289.542;243.58925;243.27676;16.7450;17.4740;1509.51;1511.65;0.400;0.844;62;0.0000e+00
1287;210.080276;53.596;16.125;15.6883;15.8720;0.1837;4.092130;4.106621;0.020543;4.3119;0.8064;81.7431;0.1444;0.3806;2.8991;57.98;0.0047;2.9642;2.9643;3.6383;3.6384;0.1542;8.1948e-06;4.8191e-04;0.0000;1.7005e+00;1;40.36728;-70.87409;16.000;32.6028;32.5799;23.9741;23.9155;313.862;304.550;248.54950;248.28850;15.6858;15.8695;1506.32;1506.86;0.575;0.884;41;0.0000e+00
1339;210.080292;55.763;17.133;14.8342;15.1481;0.3139;4.011588;4.040640;0.030321;4.2908;0.8262;81.3379;0.1542;0.4392;2.7603;55.21;0.0047;2.9808;2.9808;3.6691;3.6692;0.1489;9.7772e-06;5.7496e-04;0.0000;1.7005e+00;1;40.36728;-70.87406;17.000;32.5895;32.5899;24.1501;24.0828;319.278;310.538;252.78244;252.56633;14.8317;15.1455;1503.62;1504.62;0.377;0.923;68;0.0000e+00
1398;210.080322;58.228;18.140;14.4313;14.5708;0.1395;3.971888;3.984565;0.015703;4.2808;0.8357;81.1446;0.1571;0.4569;3.0746;61.49;0.0045;2.9864;2.9865;3.6990;3.6990;0.1293;7.7290e-06;4.5452e-04;0.0000;1.7005e+00;1;40.36726;-70.87405;18.000;32.5658;32.5643;24.2174;24.1869;322.470;315.518;254.85460;254.66066;14.4287;14.5682;1502.32;1502.76;0.549;0.961;43;0.0000e+00
1442;210.080353;60.041;19.148;14.1374;14.4487;0.3113;3.942658;3.973241;0.030843;4.2869;0.8299;81.2627;0.1564;0.4522;2.6472;52.94;0.0048;2.9818;2.9819;3.6780;3.6781;0.1525;1.2325e-05;7.2480e-04;0.0000;1.7005e+00;1;40.36726;-70.87404;19.000;32.5450;32.5632;24.2627;24.2118;321.893;312.323;256.39771;256.22052;14.1347;14.4460;1501.36;1502.39;0.470;0.998;53;0.0000e+00
1498;210.080383;62.391;20.156;13.8320;14.0191;0.1871;3.913447;3.931425;0.021311;4.2868;0.8300;81.2610;0.1631;0.4926;4.0368;80.74;0.0038;2.9667;2.9667;3.6728;3.6729;0.1541;-9.901e-07;-5.822e-05;0.0000;1.7005e+00;1;40.36724;-70.87404;20.000;32.5333;32.5409;24.3164;24.2839;325.052;318.409;258.00049;257.84122;13.8291;14.0163;1500.36;1500.98;0.532;1.034;46;0.0000e+00
1533;210.080399;63.853;21.164;13.1322;13.2456;0.1134;3.847752;3.856710;0.013437;4.2669;0.8489;80.8789;0.1627;0.4903;1.1337;22.67;0.0057;2.9834;2.9835;3.6889;3.6889;0.1540;1.5006e-05;8.8247e-04;0.0000;1.7005e+00;1;40.36724;-70.87403;21.000;32.5155;32.5027;24.4429;24.4106;332.510;324.126;261.73535;261.61920;13.1294;13.2427;1498.04;1498.40;0.704;1.070;33;0.0000e+00
1581;210.080414;65.853;22.172;12.6325;12.8381;0.2056;3.804372;3.821633;0.018024;4.2528;0.8623;80.6072;0.1764;0.5725;3.0064;60.13;0.0045;2.9727;2.9727;3.6802;3.6803;0.1540;3.1417e-06;1.8475e-04;0.0000;1.7005e+00;1;40.36723;-70.87400;22.000;32.5345;32.5212;24.5554;24.5052;330.284;323.085;264.39169;264.30789;12.6296;12.8352;1496.40;1497.08;0.395;1.104;67;0.0000e+00
1640;210.080444;68.293;23.180;12.4313;12.4825;0.0512;3.786666;3.790993;0.006070;4.2559;0.8594;80.6665;0.1829;0.6113;3.8766;77.53;0.0040;2.9358;2.9358;3.6425;3.6425;0.1408;-1.182e-07;-6.950e-06;0.0000;1.7005e+00;1;40.36722;-70.87398;23.000;32.5393;32.5363;24.5977;24.5857;327.847;321.988;265.48349;265.41315;12.4283;12.4795;1495.74;1495.91;0.594;1.138;40;0.0000e+00
1675;210.080460;69.757;24.188;11.7070;11.8417;0.1347;3.721298;3.732959;0.013970;4.2182;0.8954;79.9431;0.1888;0.6469;1.6558;33.12;0.0054;2.9237;2.9237;3.6239;3.6240;0.1300;2.2126e-05;1.3011e-03;0.0000;1.7005e+00;1;40.36722;-70.87398;24.000;32.5392;32.5346;24.7328;24.7046;330.534;322.868;269.52792;269.50790;11.7040;11.8387;1493.27;1493.73;0.634;1.171;37;0.0000e+00
1727;210.080490;71.914;25.195;11.3179;11.5862;0.2684;3.685289;3.709358;0.025484;4.2123;0.9011;79.8300;0.2109;0.7795;3.9804;79.61;0.0039;2.8907;2.8907;3.5701;3.5702;0.1553;-1.381e-06;-8.121e-05;0.0000;1.7005e+00;1;40.36720;-70.87396;25.000;32.5291;32.5285;24.7959;24.7468;327.444;318.131;271.75732;271.76520;11.3148;11.5831;1491.92;1492.86;0.411;1.203;59;0.0000e+00
1774;210.080505;73.887;26.203;10.7701;10.8523;0.0823;3.633997;3.641249;0.009652;4.2185;0.8951;79.9489;0.2051;0.7446;3.8718;77.44;0.0041;2.8451;2.8451;3.5150;3.5151;0.1537;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36720;-70.87394;26.000;32.5066;32.5056;24.8752;24.8600;323.403;317.988;274.98212;275.03088;10.7670;10.8492;1489.98;1490.27;0.593;1.235;41;0.0000e+00
1815;210.080521;75.574;27.211;10.3979;10.4737;0.0757;3.599935;3.606521;0.008531;4.2406;0.8740;80.3721;0.2139;0.7975;3.3181;66.36;0.0043;2.8104;2.8104;3.4953;3.4953;0.1537;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36720;-70.87393;27.000;32.4975;32.4959;24.9320;24.9178;323.063;319.109;277.20151;277.27924;10.3948;10.4705;1488.66;1488.93;0.587;1.265;41;0.0000e+00
1859;210.080551;77.428;28.219;10.0033;10.2575;0.2542;3.563943;3.587288;0.022848;4.2237;0.8902;80.0484;0.2523;1.0280;3.5458;70.92;0.0043;2.7713;2.7713;3.4320;3.4320;0.1535;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36720;-70.87392;28.000;32.4879;32.4956;24.9908;24.9544;318.830;310.571;279.59015;279.69946;10.0001;10.2543;1487.25;1488.17;0.491;1.295;50;0.0000e+00
1909;210.080566;79.493;29.227;9.5953;9.7423;0.1471;3.528332;3.540582;0.015343;4.2207;0.8930;79.9912;0.2902;1.2552;3.4704;69.41;0.0043;2.7242;2.7242;3.3664;3.3664;0.1503;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36720;-70.87391;29.000;32.4930;32.4851;25.0617;25.0314;316.147;308.870;282.06711;282.21036;9.5921;9.7391;1485.79;1486.31;0.563;1.325;43;0.0000e+00
1947;210.080597;81.087;30.235;9.4006;9.4313;0.0308;3.510220;3.512928;0.004186;4.2335;0.8808;80.2355;0.2739;1.1576;3.5009;70.02;0.0042;2.6899;2.6899;3.3165;3.3165;0.1216;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36720;-70.87390;30.000;32.4832;32.4832;25.0853;25.0803;310.048;302.460;283.29126;283.45096;9.3973;9.4281;1485.08;1485.19;0.613;1.354;39;0.0000e+00
1993;210.080612;83.002;31.243;9.1605;9.2121;0.0516;3.489278;3.493853;0.005538;4.2218;0.8920;80.0125;0.3201;1.4346;3.3307;66.61;0.0043;2.6277;2.6277;3.2347;3.2347;0.1529;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87390;31.000;32.4852;32.4855;25.1248;25.1169;302.251;296.568;284.78235;284.96286;9.1572;9.2088;1484.22;1484.41;0.485;1.383;51;0.0000e+00
2040;210.080643;84.946;32.251;8.9413;8.9518;0.0105;3.471215;3.472176;0.001824;4.2065;0.9067;79.7185;0.3646;1.7017;3.2899;65.80;0.0043;2.5777;2.5777;3.1804;3.1804;0.1527;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87388;32.000;32.4976;32.4980;25.1687;25.1674;297.721;292.571;286.13525;286.33536;8.9380;8.9485;1483.44;1483.48;0.574;1.411;42;0.0000e+00
2080;210.080658;86.617;33.259;8.8713;8.8723;0.0010;3.466552;3.466634;0.000346;4.1742;0.9381;79.0967;0.4194;2.0306;3.4661;69.32;0.0041;2.5321;2.5320;3.1220;3.1220;0.1527;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87388;33.000;32.5127;32.5127;25.1914;25.1912;291.004;286.508;286.54666;286.75327;8.8679;8.8689;1483.21;1483.22;0.609;1.439;39;0.0000e+00
2123;210.080673;88.426;34.267;8.8347;8.8442;0.0094;3.465264;3.466264;0.001326;4.1058;1.0051;77.7827;0.5053;2.5458;3.1544;63.09;0.0041;2.4911;2.4911;3.0767;3.0766;0.1525;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87388;34.000;32.5324;32.5341;25.2124;25.2123;287.168;283.304;286.73767;286.94791;8.8312;8.8407;1483.12;1483.15;0.487;1.467;51;0.0000e+00
2177;210.080704;90.666;35.274;8.7546;8.7617;0.0071;3.458503;3.459198;0.001011;4.1836;0.9290;79.2771;0.4319;2.1052;3.0754;61.51;0.0044;2.4462;2.4462;3.0215;3.0214;0.1524;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87386;35.000;32.5349;32.5356;25.2266;25.2261;281.641;278.062;287.24124;287.45874;8.7510;8.7581;1482.84;1482.87;0.467;1.495;52;0.0000e+00
2225;210.080719;92.681;36.282;8.5901;8.6120;0.0219;3.444517;3.446484;0.003060;4.2950;0.8224;81.4182;0.3137;1.3965;3.0379;60.76;0.0044;2.4216;2.4215;2.9998;2.9997;0.1211;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87386;36.000;32.5394;32.5398;25.2551;25.2521;282.606;279.696;288.28357;288.51620;8.5864;8.6083;1482.25;1482.33;0.542;1.522;44;0.0000e+00
2266;210.080750;94.378;37.290;8.3991;8.4019;0.0027;3.426212;3.426635;0.000896;4.3575;0.7638;82.6183;0.2679;1.1217;2.9774;59.55;0.0042;2.4116;2.4115;2.9884;2.9884;0.1518;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87384;37.000;32.5226;32.5245;25.2706;25.2717;282.284;279.109;289.54556;289.79550;8.3954;8.3982;1481.53;1481.54;0.626;1.549;39;0.0000e+00
2306;210.080765;96.044;38.298;8.3289;8.3323;0.0034;3.420255;3.420688;0.000758;4.3662;0.7556;82.7859;0.2629;1.0914;2.9172;58.34;0.0044;2.3950;2.3949;2.9686;2.9686;0.1519;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87384;38.000;32.5242;32.5256;25.2823;25.2830;278.653;276.188;289.99628;290.25281;8.3251;8.3285;1481.28;1481.29;0.549;1.576;44;0.0000e+00
2359;210.080795;98.233;39.306;8.2420;8.2576;0.0157;3.413917;3.415329;0.001626;4.3855;0.7378;83.1579;0.2446;0.9814;2.8236;56.47;0.0045;2.3627;2.3626;2.9298;2.9297;0.1523;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87384;39.000;32.5372;32.5376;25.3054;25.3034;273.787;271.474;290.53293;290.79791;8.2381;8.2538;1480.98;1481.04;0.409;1.603;60;0.0000e+00
2417;210.080826;100.660;40.314;8.1565;8.1607;0.0041;3.407484;3.407979;0.000709;4.4605;0.6690;84.5981;0.1801;0.5949;2.7838;55.68;0.0046;2.3308;2.3307;2.8878;2.8877;0.1612;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87383;40.000;32.5478;32.5493;25.3263;25.3268;270.389;268.095;291.06631;291.33957;8.1526;8.1567;1480.69;1480.71;0.501;1.630;49;0.0000e+00
2456;210.080841;102.272;41.322;8.1194;8.1220;0.0026;3.404937;3.405239;0.000566;4.4982;0.6350;85.3221;0.1596;0.4717;2.7949;55.90;0.0044;2.3142;2.3141;2.8686;2.8685;0.1680;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87382;41.000;32.5548;32.5556;25.3372;25.3374;269.257;267.232;291.29382;291.57074;8.1154;8.1180;1480.58;1480.59;0.672;1.657;35;0.0000e+00
2499;210.080856;104.086;42.330;8.0398;8.0455;0.0057;3.398106;3.398741;0.000935;4.5117;0.6228;85.5825;0.1490;0.4082;2.6732;53.46;0.0047;2.3020;2.3019;2.8558;2.8557;0.1563;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87380;42.000;32.5557;32.5572;25.3495;25.3498;268.823;267.242;291.81250;292.09708;8.0357;8.0414;1480.29;1480.31;0.477;1.683;53;0.0000e+00
2546;210.080887;106.050;43.338;7.9912;7.9900;-0.0012;3.394394;3.394449;0.000114;4.5218;0.6137;85.7757;0.1436;0.3756;2.6303;52.61;0.0046;2.2929;2.2928;2.8508;2.8507;0.1904;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87380;43.000;32.5610;32.5627;25.3606;25.3622;268.415;267.671;292.11978;292.40912;7.9871;7.9859;1480.13;1480.13;0.576;1.710;40;0.0000e+00
2608;210.080902;108.606;44.346;7.9719;7.9886;0.0167;3.393367;3.394757;0.001394;4.5233;0.6123;85.8061;0.1466;0.3934;2.5429;50.86;0.0047;2.2829;2.2828;2.8399;2.8398;0.2286;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36719;-70.87379;44.000;32.5676;32.5668;25.3686;25.3656;266.867;265.720;292.23264;292.52399;7.9676;7.9843;1480.08;1480.14;0.323;1.736;75;0.0000e+00
2658;210.080933;110.699;45.354;7.9457;7.9459;0.0002;3.392630;3.392718;0.000245;4.5321;0.6045;85.9749;0.1364;0.3325;2.5832;51.66;0.0048;2.2747;2.2746;2.8300;2.8299;0.2309;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87378;45.000;32.5837;32.5844;25.3850;25.3856;266.078;265.038;292.37070;292.66489;7.9413;7.9415;1480.02;1480.02;0.772;1.762;31;0.0000e+00
2687;210.080948;111.923;46.362;7.9369;7.9339;-0.0029;3.393312;3.393208;-0.000176;4.5364;0.6006;86.0578;0.1313;0.3016;2.5667;51.33;0.0048;2.2704;2.2703;2.8245;2.8244;0.2722;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87378;46.000;32.5987;32.6003;25.3981;25.3998;265.413;264.667;292.39658;292.69193;7.9324;7.9295;1480.02;1480.01;0.761;1.788;31;0.0000e+00
2742;210.080978;114.217;47.370;7.9538;7.9515;-0.0024;3.397152;3.396988;-0.000223;4.5388;0.5985;86.1040;0.1236;0.2557;2.3884;47.77;0.0049;2.2645;2.2644;2.8181;2.8180;0.2393;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87377;47.000;32.6233;32.6238;25.4150;25.4157;264.850;263.971;292.23257;292.52676;7.9493;7.9469;1480.13;1480.12;0.335;1.814;90;0.0000e+00
2815;210.081009;117.237;48.378;7.9560;7.9545;-0.0016;3.398324;3.398321;-0.000002;4.5485;0.5898;86.2899;0.1209;0.2396;2.3504;47.01;0.0049;2.2580;2.2579;2.8093;2.8092;0.2284;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87376;48.000;32.6333;32.6347;25.4226;25.4239;263.501;262.812;292.19690;292.49112;7.9514;7.9498;1480.17;1480.16;0.727;1.840;33;0.0000e+00
2840;210.081024;118.289;49.386;7.9729;7.9663;-0.0067;3.400661;3.400197;-0.000765;4.5474;0.5909;86.2678;0.1184;0.2247;2.4419;48.84;0.0047;2.2546;2.2545;2.8066;2.8065;0.2726;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87374;49.000;32.6420;32.6433;25.4269;25.4289;263.298;262.983;292.06750;292.36023;7.9682;7.9615;1480.26;1480.24;0.869;1.865;27;0.0000e+00
2886;210.081039;120.190;50.394;8.0276;8.0160;-0.0116;3.406976;3.405873;-0.001170;4.5431;0.5946;86.1866;0.1196;0.2317;2.2582;45.16;0.0049;2.2541;2.2540;2.8090;2.8089;0.2841;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87374;50.000;32.6578;32.6568;25.4314;25.4324;263.528;263.394;291.67575;291.96350;8.0227;8.0112;1480.50;1480.46;0.398;1.891;69;0.0000e+00
2940;210.081070;122.467;51.402;8.1147;8.0952;-0.0195;3.418485;3.416510;-0.002873;4.5439;0.5940;86.2006;0.1198;0.2330;2.2181;44.36;0.0049;2.2536;2.2535;2.8099;2.8098;0.2820;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87372;51.000;32.6984;32.6955;25.4506;25.4513;262.462;262.418;291.02075;291.30096;8.1096;8.0902;1480.90;1480.82;0.661;1.917;35;0.0000e+00
2986;210.081085;124.367;52.410;8.1774;8.1741;-0.0033;3.427520;3.427274;-0.000345;4.5483;0.5901;86.2848;0.1105;0.1771;2.1370;42.74;0.0049;2.2490;2.2489;2.8023;2.8022;0.2880;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87372;52.000;32.7353;32.7358;25.4704;25.4713;260.489;259.951;290.53394;290.80887;8.1723;8.1689;1481.20;1481.19;0.421;1.942;61;0.0000e+00
3043;210.081116;126.740;53.418;8.1196;8.1264;0.0068;3.422453;3.423012;0.001023;4.5533;0.5855;86.3825;0.1084;0.1643;2.0913;41.83;0.0049;2.2372;2.2371;2.7813;2.7812;0.2332;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87372;53.000;32.7350;32.7346;25.4787;25.4774;258.707;257.481;290.91122;291.19168;8.1143;8.1212;1481.00;1481.02;0.556;1.967;44;0.0000e+00
3079;210.081131;128.258;54.426;7.9631;7.9755;0.0124;3.407405;3.408396;0.001695;4.5526;0.5862;86.3684;0.1064;0.1523;2.0689;41.38;0.0049;2.2306;2.2305;2.7724;2.7723;0.2585;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87372;54.000;32.7207;32.7196;25.4902;25.4876;259.284;258.699;291.96475;292.26001;7.9578;7.9703;1480.40;1480.45;0.733;1.993;32;0.0000e+00
3130;210.081161;130.395;55.434;7.8612;7.8720;0.0107;3.399367;3.400586;0.001328;4.5403;0.5972;86.1318;0.1089;0.1676;1.9774;39.55;0.0049;2.2217;2.2215;2.7635;2.7634;0.3149;1.5247e-06;8.9665e-05;0.0000;1.7005e+00;1;40.36718;-70.87370;55.000;32.7299;32.7328;25.5121;25.5129;257.742;257.144;292.61530;292.92068;7.8559;7.8666;1480.04;1480.09;0.356;2.018;92;0.0000e+00
3204;210.081192;133.471;56.442;7.7822;7.8021;0.0198;3.393586;3.395018;0.001841;4.5360;0.6010;86.0494;0.1088;0.1668;1.9325;38.65;0.0049;2.1968;2.1967;2.7263;2.7262;0.3289;-9.912e-08;-5.829e-06;0.0000;1.7005e+00;1;40.36718;-70.87368;56.000;32.7416;32.7384;25.5326;25.5272;253.619;252.546;293.11075;293.42413;7.7769;7.7967;1479.77;1479.84;0.829;2.045;29;0.0000e+00
3227;210.081207;134.421;57.450;7.7945;7.7887;-0.0058;3.396064;3.395635;-0.000619;4.4926;0.6400;85.2151;0.0986;0.1054;2.0253;40.51;0.0049;2.1903;2.1901;2.7181;2.7180;0.3077;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87368;57.000;32.7562;32.7570;25.5424;25.5438;253.487;253.065;292.99869;293.31116;7.7890;7.7833;1479.85;1479.83;0.898;2.069;25;0.0000e+00
3292;210.081238;137.138;58.458;7.8141;7.8152;0.0011;3.398024;3.398163;0.000179;4.5028;0.6307;85.4121;0.0984;0.1041;1.7975;35.95;0.0050;2.1838;2.1837;2.7210;2.7209;0.3599;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87368;58.000;32.7583;32.7588;25.5412;25.5414;253.759;254.489;292.86465;293.17523;7.8085;7.8096;1479.95;1479.95;0.203;2.097;84;0.0000e+00
3336;210.081268;138.973;59.466;7.8517;7.8404;-0.0114;3.402836;3.401962;-0.001787;4.4982;0.6349;85.3230;0.0959;0.0895;1.8914;37.83;0.0049;2.1770;2.1769;2.7125;2.7124;0.3397;1.0000e-12;5.8807e-11;0.0000;1.7005e+00;1;40.36718;-70.87368;59.000;32.7740;32.7753;25.5481;25.5508;251.488;251.830;292.58353;292.89072;7.8460;7.8347;1480.13;1480.09;0.986;2.122;23;0.0000e+00
