Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
1846;209.695099;76.870;13.101;24.5246;24.5607;0.0361;5.293506;5.295856;0.003629;4.5504;0.5882;86.3258;1.4141;7.9987;0.4086;8.17;3.2173;2.6050;2.6050;3.1539;3.1539;0.1535;1.4283e+02;5.8965e+00;0.0000;2.4222e+03;1;39.77070;-70.99597;13.000;35.2655;35.2547;23.6865;23.6675;220.884;215.350;208.07077;207.55688;24.5218;24.5579;1533.76;1533.84;0.423;0.651;57;0.0000e+00
1894;209.695129;78.860;14.108;24.1361;24.1424;0.0063;5.259301;5.259658;0.001066;4.5523;0.5865;86.3628;1.4133;7.9937;0.6860;13.72;3.1851;2.6115;2.6115;3.1559;3.1559;0.1525;1.3254e+02;5.4774e+00;0.0000;2.4198e+03;1;39.77070;-70.99598;14.000;35.3143;35.3120;23.8398;23.8361;222.628;216.668;209.37206;208.86221;24.1331;24.1394;1532.88;1532.89;0.537;0.693;45;0.0000e+00
1939;209.695145;80.761;15.116;24.0999;24.1011;0.0012;5.256383;5.256551;0.000279;4.5554;0.5837;86.4222;1.4126;7.9896;0.0251;0.50;3.1686;2.6154;2.6154;3.1536;3.1537;0.1525;1.2762e+02;5.2773e+00;0.0000;2.4182e+03;1;39.77070;-70.99598;15.000;35.3205;35.3209;23.8553;23.8552;223.360;216.846;209.49146;208.98203;24.0967;24.0979;1532.81;1532.81;0.523;0.734;46;0.0000e+00
1988;209.695175;82.801;16.124;23.9547;23.9650;0.0103;5.242512;5.243002;0.001152;4.5534;0.5855;86.3833;1.4116;7.9833;1.8422;36.84;3.1580;2.6204;2.6204;3.1723;3.1723;0.1524;1.2451e+02;5.1518e+00;0.0000;2.4169e+03;1;39.77068;-70.99599;16.000;35.3304;35.3259;23.9060;23.8995;224.308;219.421;209.99440;209.48668;23.9513;23.9616;1532.48;1532.50;0.462;0.774;52;0.0000e+00
2043;209.695190;85.099;17.132;23.8202;23.8244;0.0042;5.229894;5.230089;0.000410;4.5549;0.5842;86.4124;1.4108;7.9791;0.3809;7.62;3.1503;2.6221;2.6221;3.1817;3.1817;0.1286;1.2234e+02;5.0518e+00;0.0000;2.4217e+03;1;39.77068;-70.99600;17.000;35.3412;35.3393;23.9539;23.9513;224.814;219.809;210.45921;209.95319;23.8167;23.8208;1532.17;1532.18;0.425;0.814;58;0.0000e+00
2100;209.695221;87.446;18.139;23.7160;23.7271;0.0112;5.219817;5.220638;0.001377;4.5543;0.5847;86.4007;1.4099;7.9732;0.7654;15.31;3.1565;2.6191;2.6191;3.1733;3.1733;0.1523;1.2410e+02;5.1201e+00;0.0000;2.4237e+03;1;39.77068;-70.99601;18.000;35.3472;35.3445;23.9893;23.9840;225.422;220.066;210.82462;210.31995;23.7122;23.7234;1531.94;1531.96;0.440;0.854;54;0.0000e+00
2153;209.695251;89.680;19.147;23.2845;23.3426;0.0581;5.172146;5.177352;0.008158;4.5437;0.5942;86.1965;1.4065;7.9529;0.2779;5.56;3.1549;2.6547;2.6547;3.2249;3.2249;0.1525;1.2362e+02;5.1037e+00;0.0000;2.4222e+03;1;39.77068;-70.99602;19.000;35.3268;35.3202;24.0997;24.0779;233.117;227.444;212.41776;211.91934;23.2805;23.3386;1530.84;1530.98;0.485;0.893;51;0.0000e+00
2197;209.695267;91.507;20.155;22.4713;22.4996;0.0284;5.081367;5.082682;0.004895;4.5267;0.6093;85.8704;1.4053;7.9456;0.3458;6.92;3.1462;2.6851;2.6851;3.2576;3.2577;0.1524;1.2120e+02;5.0128e+00;0.0000;2.4179e+03;1;39.77068;-70.99602;20.000;35.2789;35.2662;24.2975;24.2798;238.493;232.374;215.48096;214.99626;22.4672;22.4956;1528.73;1528.79;0.615;0.930;39;0.0000e+00
2239;209.695297;93.244;21.163;22.0811;22.1012;0.0202;5.036644;5.038591;0.002599;4.5216;0.6139;85.7723;1.4045;7.9413;0.6877;13.75;3.1320;2.6988;2.6988;3.2827;3.2828;0.1524;1.1730e+02;4.8534e+00;0.0000;2.4168e+03;1;39.77066;-70.99603;21.000;35.2451;35.2440;24.3824;24.3759;241.131;235.653;216.99483;216.51782;22.0769;22.0970;1527.70;1527.75;0.484;0.966;51;0.0000e+00
2301;209.695328;95.819;22.171;21.8265;21.8611;0.0346;5.008112;5.011755;0.004113;4.5146;0.6201;85.6384;1.4036;7.9358;0.9755;19.51;3.1430;2.7001;2.7001;3.2828;3.2828;0.1369;1.2034e+02;4.9674e+00;0.0000;2.4226e+03;1;39.77066;-70.99604;22.000;35.2273;35.2279;24.4403;24.4311;242.044;236.165;217.98717;217.51563;21.8222;21.8567;1527.03;1527.12;0.376;1.002;64;0.0000e+00
2365;209.695358;98.492;23.178;21.7260;21.7366;0.0106;4.998594;4.999728;0.001541;4.5155;0.6194;85.6549;1.4022;7.9270;0.4134;8.27;3.1410;2.6976;2.6976;3.2839;3.2839;0.1462;1.1976e+02;4.9398e+00;0.0000;2.4243e+03;1;39.77066;-70.99605;23.000;35.2337;35.2341;24.4733;24.4705;241.688;236.625;218.36261;217.89343;21.7214;21.7320;1526.79;1526.82;0.395;1.037;63;0.0000e+00
2413;209.695374;100.516;24.186;21.7023;21.7023;0.0001;4.996896;4.996961;0.000296;4.5178;0.6173;85.6993;1.4018;7.9246;1.5570;31.14;3.1173;2.6889;2.6890;3.2840;3.2840;0.1526;1.1342e+02;4.6830e+00;0.0000;2.4219e+03;1;39.77066;-70.99606;24.000;35.2393;35.2398;24.4842;24.4845;240.621;236.799;218.44542;217.97681;21.6976;21.6976;1526.75;1526.75;0.633;1.072;37;0.0000e+00
2451;209.695389;102.073;25.194;21.5917;21.5974;0.0058;4.986358;4.986784;0.000891;4.5214;0.6140;85.7692;1.4017;7.9243;0.7735;15.47;3.1098;2.6812;2.6813;3.2795;3.2795;0.1525;1.1142e+02;4.6046e+00;0.0000;2.4198e+03;1;39.77066;-70.99606;25.000;35.2459;35.2446;24.5199;24.5173;240.645;236.708;218.86093;218.39497;21.5868;21.5925;1526.48;1526.49;0.591;1.106;41;0.0000e+00
2501;209.695419;104.153;26.202;21.3669;21.3999;0.0330;4.964579;4.967479;0.003935;4.5224;0.6132;85.7871;1.4013;7.9215;0.0475;0.95;3.0966;2.6845;2.6845;3.2784;3.2784;0.1524;1.0810e+02;4.4629e+00;0.0000;2.4223e+03;1;39.77065;-70.99606;26.000;35.2566;35.2527;24.5901;24.5780;242.918;237.970;219.71503;219.25467;21.3619;21.3948;1525.91;1525.99;0.411;1.140;60;0.0000e+00
2570;209.695450;107.062;27.210;20.8391;20.8646;0.0255;4.906059;4.908753;0.004005;4.5133;0.6213;85.6137;1.3999;7.9131;0.6958;13.92;3.1062;2.6975;2.6975;3.2994;3.2994;0.1454;1.1049e+02;4.5518e+00;0.0000;2.4274e+03;1;39.77064;-70.99608;27.000;35.2224;35.2231;24.7084;24.7020;247.039;243.051;221.82849;221.38174;20.8340;20.8594;1524.47;1524.54;0.357;1.174;68;0.0000e+00
2623;209.695480;109.231;28.218;20.5869;20.6397;0.0528;4.872769;4.879086;0.008219;4.5018;0.6316;85.3926;1.3995;7.9110;0.9414;18.83;3.0865;2.7351;2.7351;3.3639;3.3639;0.1297;1.0561e+02;4.3546e+00;0.0000;2.4252e+03;1;39.77064;-70.99608;28.000;35.1619;35.1693;24.7303;24.7217;256.324;251.985;222.91985;222.47990;20.5816;20.6344;1523.74;1523.89;0.582;1.206;41;0.0000e+00
2662;209.695496;110.876;29.225;19.7268;19.8485;0.1216;4.757209;4.770163;0.018768;4.4788;0.6524;84.9500;1.3995;7.9108;1.4665;29.33;3.0610;2.7948;2.7948;3.4309;3.4310;0.1518;9.9592e+01;4.1089e+00;0.0000;2.4238e+03;1;39.77063;-70.99610;29.000;34.9317;34.9370;24.7821;24.7544;267.919;261.690;226.75691;226.34241;19.7215;19.8431;1521.12;1521.47;0.566;1.238;43;0.0000e+00
2712;209.695526;112.977;30.233;18.5835;18.6864;0.1030;4.606727;4.617917;0.015618;4.4457;0.6825;84.3148;1.3993;7.9099;1.1243;22.49;3.0546;2.8563;2.8564;3.5110;3.5111;0.1525;9.8125e+01;4.0464e+00;0.0000;2.4250e+03;1;39.77062;-70.99610;30.000;34.6359;34.6435;24.8492;24.8291;280.519;273.998;232.00934;231.63350;18.5782;18.6811;1517.57;1517.87;0.451;1.270;54;0.0000e+00
2762;209.695541;115.037;31.241;17.8161;17.8644;0.0483;4.516225;4.520866;0.006506;4.4196;0.7064;83.8128;1.3993;7.9096;0.0712;1.42;3.0360;2.8806;2.8807;3.5320;3.5321;0.1524;9.4011e+01;3.8752e+00;0.0000;2.4260e+03;1;39.77061;-70.99610;31.000;34.5151;34.5140;24.9468;24.9342;284.239;277.825;235.53679;235.19084;17.8108;17.8591;1515.22;1515.36;0.478;1.301;50;0.0000e+00
2822;209.695572;117.545;32.249;17.3617;17.3852;0.0236;4.477841;4.481229;0.004902;4.3998;0.7246;83.4318;1.3990;7.9078;1.5554;31.11;3.0238;2.8674;2.8675;3.5286;3.5287;0.1526;9.1445e+01;3.7635e+00;0.0000;2.4298e+03;1;39.77060;-70.99612;32.000;34.5716;34.5807;25.1003;25.1017;283.295;278.396;237.46582;237.13972;17.3563;17.3798;1513.95;1514.03;0.402;1.330;61;0.0000e+00
2871;209.695602;119.591;33.257;17.0863;17.0961;0.0098;4.453431;4.454214;0.000890;4.4004;0.7240;83.4427;1.3989;7.9073;0.1593;3.19;2.9861;2.8475;2.8476;3.5076;3.5077;0.1262;8.3787e+01;3.4516e+00;0.0000;2.4275e+03;1;39.77060;-70.99612;33.000;34.5955;34.5938;25.1846;25.1810;284.973;279.803;238.66751;238.35388;17.0808;17.0906;1513.18;1513.20;0.538;1.359;44;0.0000e+00
2915;209.695618;121.435;34.265;16.1404;16.2787;0.1383;4.349515;4.362248;0.019200;4.3751;0.7474;82.9569;1.3988;7.9069;0.5556;11.11;2.9459;2.8714;2.8714;3.5397;3.5398;0.1488;7.6409e+01;3.1466e+00;0.0000;2.4283e+03;1;39.77060;-70.99614;34.000;34.4982;34.4909;25.3300;25.2924;295.779;288.978;243.20181;242.93300;16.1349;16.2732;1510.21;1510.62;0.566;1.386;43;0.0000e+00
2961;209.695633;123.352;35.273;15.3223;15.3868;0.0644;4.252673;4.264903;0.014205;4.3618;0.7598;82.7011;1.3985;7.9052;0.0487;0.97;2.9241;2.8952;2.8953;3.5711;3.5712;0.1522;7.2645e+01;2.9930e+00;0.0000;2.4272e+03;1;39.77059;-70.99614;35.000;34.3449;34.3990;25.3968;25.4241;302.936;296.479;247.35005;247.12230;15.3170;15.3814;1507.51;1507.77;0.447;1.412;55;0.0000e+00
3022;209.695663;125.871;36.280;14.9111;14.9218;0.0107;4.204544;4.205866;0.002698;4.3618;0.7597;82.7025;1.3988;7.9070;0.0291;0.58;2.8817;2.8981;2.8982;3.5800;3.5801;0.1524;6.5863e+01;2.7084e+00;0.0000;2.4319e+03;1;39.77058;-70.99614;36.000;34.2692;34.2719;25.4290;25.4288;302.812;297.186;249.48051;249.27460;14.9057;14.9163;1506.14;1506.18;0.418;1.438;58;0.0000e+00
3075;209.695694;128.091;37.288;14.7305;14.7377;0.0072;4.187910;4.188770;0.001447;4.3644;0.7573;82.7517;1.3985;7.9051;0.6003;12.01;2.8469;2.8585;2.8586;3.5197;3.5198;0.1525;6.0852e+01;2.5013e+00;0.0000;2.4328e+03;1;39.77058;-70.99615;37.000;34.2759;34.2774;25.4734;25.4730;295.682;289.466;250.36041;250.16476;14.7250;14.7322;1505.59;1505.62;0.477;1.464;51;0.0000e+00
3122;209.695724;130.049;38.296;14.3709;14.4055;0.0346;4.159117;4.161517;0.003886;4.3676;0.7544;82.8127;1.3982;7.9035;0.0095;0.19;2.7996;2.8104;2.8104;3.4650;3.4651;0.1524;5.4514e+01;2.2447e+00;0.0000;2.4286e+03;1;39.77057;-70.99616;38.000;34.3292;34.3207;25.5916;25.5776;293.103;288.701;252.06140;251.88712;14.3653;14.3999;1504.52;1504.62;0.566;1.489;42;0.0000e+00
3163;209.695740;131.761;39.304;13.9467;13.9978;0.0511;4.115807;4.120286;0.006589;4.3713;0.7509;82.8837;1.3982;7.9035;0.0213;0.43;2.7633;2.7926;2.7927;3.4552;3.4552;0.1219;5.0141e+01;2.0625e+00;0.0000;2.4311e+03;1;39.77056;-70.99617;39.000;34.3051;34.3012;25.6622;25.6485;295.525;291.161;254.25157;254.10255;13.9411;13.9922;1503.13;1503.30;0.562;1.512;43;0.0000e+00
3214;209.695755;133.889;40.312;13.6379;13.6534;0.0155;4.083776;4.086030;0.002859;4.3721;0.7501;82.9007;1.3980;7.9019;0.0244;0.49;2.7237;2.7762;2.7763;3.4357;3.4358;0.1514;4.5759e+01;1.8835e+00;0.0000;2.4295e+03;1;39.77056;-70.99618;40.000;34.2819;34.2892;25.7084;25.7108;294.903;290.220;255.87402;255.74384;13.6322;13.6477;1502.12;1502.18;0.418;1.536;59;0.0000e+00
3270;209.695786;136.200;41.320;13.4439;13.4482;0.0043;4.066787;4.067197;0.001075;4.3788;0.7440;83.0283;1.3976;7.8996;0.6368;12.74;2.6727;2.7503;2.7503;3.4008;3.4009;0.1518;4.0685e+01;1.6750e+00;0.0000;2.4289e+03;1;39.77055;-70.99618;41.000;34.2961;34.2961;25.7591;25.7583;292.221;287.597;256.85318;256.73544;13.4382;13.4425;1501.51;1501.53;0.472;1.558;50;0.0000e+00
3328;209.695816;138.618;42.328;13.3341;13.3488;0.0147;4.057740;4.059837;0.002334;4.3704;0.7517;82.8671;1.3974;7.8986;2.7069;54.14;2.6329;2.7208;2.7209;3.3644;3.3644;0.1517;3.7101e+01;1.5260e+00;0.0000;2.4312e+03;1;39.77054;-70.99618;42.000;34.3093;34.3159;25.7917;25.7938;288.208;283.643;257.40121;257.29065;13.3282;13.3429;1501.18;1501.24;0.419;1.581;60;0.0000e+00
3371;209.695831;140.436;43.336;13.1295;13.1424;0.0129;4.037641;4.038382;0.001848;4.3568;0.7644;82.6056;1.3973;7.8980;0.0711;1.42;2.5893;2.6716;2.6716;3.2905;3.2906;0.1515;3.3564e+01;1.3828e+00;0.0000;2.4272e+03;1;39.77054;-70.99620;43.000;34.3034;34.2988;25.8284;25.8222;277.851;272.326;258.48471;258.38742;13.1236;13.1365;1500.51;1500.55;0.675;1.603;34;0.0000e+00
3411;209.695862;142.068;44.344;13.2782;13.2674;-0.0108;4.064950;4.063898;-0.002079;4.3716;0.7507;82.8897;1.3971;7.8966;0.0185;0.37;2.5423;2.6094;2.6094;3.2039;3.2039;0.1430;3.0117e+01;1.2400e+00;0.0000;2.4288e+03;1;39.77054;-70.99620;44.000;34.4271;34.4269;25.8943;25.8963;269.852;264.842;257.48169;257.37598;13.2720;13.2613;1501.17;1501.13;0.530;1.624;47;0.0000e+00
3465;209.695877;144.321;45.351;12.9178;12.9410;0.0232;4.029386;4.031726;0.003850;4.3805;0.7424;83.0608;1.3971;7.8968;0.5010;10.02;2.5054;2.5559;2.5559;3.1466;3.1466;0.1362;2.7660e+01;1.1397e+00;0.0000;2.4269e+03;1;39.77052;-70.99620;45.000;34.4161;34.4173;25.9580;25.9543;268.984;265.712;259.39972;259.31772;12.9116;12.9349;1499.97;1500.05;0.408;1.645;60;0.0000e+00
3524;209.695908;146.803;46.359;12.7090;12.7061;-0.0029;4.008616;4.008479;-0.000424;4.3290;0.7903;82.0719;1.3969;7.8956;1.4433;28.87;2.4471;2.5443;2.5443;3.1535;3.1535;0.1520;2.4158e+01;9.9638e-01;0.0000;2.4246e+03;1;39.77052;-70.99620;46.000;34.4076;34.4089;25.9929;25.9945;272.746;270.451;260.52304;260.45499;12.7028;12.6999;1499.28;1499.28;0.467;1.666;52;0.0000e+00
3570;209.695938;148.689;47.367;12.7900;12.7800;-0.0100;4.021416;4.020616;-0.001111;4.3089;0.8092;81.6860;1.3968;7.8950;0.0468;0.94;2.4006;2.5499;2.5499;3.1646;3.1646;0.1512;2.1712e+01;8.9478e-01;0.0000;2.4265e+03;1;39.77052;-70.99622;47.000;34.4557;34.4572;26.0142;26.0174;271.934;269.134;260.00357;259.93054;12.7836;12.7736;1499.63;1499.60;0.519;1.686;46;0.0000e+00
3618;209.695953;150.697;48.375;12.8466;12.8451;-0.0014;4.029088;4.029110;0.000119;4.3517;0.7691;82.5087;1.3969;7.8955;0.0207;0.41;2.3360;2.5373;2.5373;3.1373;3.1373;0.1511;1.8690e+01;7.7164e-01;0.0000;2.4221e+03;1;39.77051;-70.99622;48.000;34.4770;34.4786;26.0196;26.0210;267.402;263.872;259.66406;259.58746;12.8400;12.8386;1499.86;1499.86;0.554;1.706;44;0.0000e+00
3659;209.695984;152.428;49.383;12.7403;12.7475;0.0072;4.017855;4.018755;0.001306;4.3485;0.7721;82.4461;1.3969;7.8955;0.4762;9.52;2.2780;2.5081;2.5081;3.1035;3.1035;0.1511;1.6364e+01;6.7551e-01;0.0000;2.4225e+03;1;39.77050;-70.99623;49.000;34.4662;34.4683;26.0322;26.0324;261.936;259.550;260.24927;260.17975;12.7337;12.7409;1499.51;1499.53;0.492;1.726;50;0.0000e+00
3721;209.696014;154.992;50.391;12.6728;12.6808;0.0080;4.011262;4.012293;0.001051;4.3491;0.7716;82.4577;1.3970;7.8957;0.6778;13.56;2.2252;2.4399;2.4399;3.0046;3.0045;0.1257;1.4460e+01;5.9692e-01;0.0000;2.4223e+03;1;39.77050;-70.99624;50.000;34.4644;34.4669;26.0442;26.0446;251.724;247.981;260.61304;260.54813;12.6660;12.6740;1499.30;1499.33;0.423;1.746;57;0.0000e+00
3763;209.696030;156.764;51.399;12.6908;12.6875;-0.0033;4.016616;4.016468;-0.000513;4.3817;0.7413;83.0833;1.3968;7.8948;0.3465;6.93;2.1549;2.3897;2.3896;2.9399;2.9398;0.1501;1.2304e+01;5.0887e-01;0.0000;2.4178e+03;1;39.77050;-70.99624;51.000;34.4988;34.5004;26.0673;26.0692;245.141;242.614;260.45377;260.38800;12.6839;12.6806;1499.41;1499.40;0.569;1.766;41;0.0000e+00
3817;209.696060;158.994;52.407;12.7035;12.7035;0.0000;4.022342;4.022221;0.000034;4.4292;0.6976;83.9979;1.3968;7.8950;1.3429;26.86;2.1065;2.3406;2.3405;2.8801;2.8800;0.1507;1.0979e+01;4.5418e-01;0.0000;2.4173e+03;1;39.77050;-70.99624;52.000;34.5416;34.5404;26.0981;26.0971;240.725;238.265;260.30765;260.24149;12.6965;12.6965;1499.52;1499.52;0.420;1.785;58;0.0000e+00
3863;209.696075;160.921;53.415;12.6520;12.6499;-0.0022;4.018050;4.018046;-0.000036;4.4816;0.6499;85.0043;1.3968;7.8948;0.7230;14.46;2.0420;2.3158;2.3158;2.8535;2.8534;0.1660;9.4580e+00;3.9191e-01;0.0000;2.4133e+03;1;39.77048;-70.99626;53.000;34.5472;34.5492;26.1126;26.1145;239.516;237.580;260.57227;260.50970;12.6449;12.6427;1499.37;1499.37;0.606;1.805;39;0.0000e+00
3913;209.696106;163.010;54.423;12.5960;12.6089;0.0129;4.012917;4.014168;0.001356;4.4977;0.6354;85.3126;1.3967;7.8942;0.6638;13.28;2.0014;2.3030;2.3029;2.8421;2.8420;0.1550;8.6051e+00;3.5602e-01;0.0000;2.4171e+03;1;39.77048;-70.99626;54.000;34.5489;34.5491;26.1249;26.1225;238.807;236.925;260.86905;260.81033;12.5887;12.6016;1499.21;1499.25;0.389;1.824;67;0.0000e+00
3971;209.696121;165.418;55.431;12.5059;12.5074;0.0016;4.004148;4.004215;0.000389;4.5052;0.6287;85.4566;1.3966;7.8934;0.9751;19.50;1.9645;2.2852;2.2851;2.8218;2.8217;0.1478;7.8934e+00;3.2692e-01;0.0000;2.4144e+03;1;39.77048;-70.99626;55.000;34.5470;34.5462;26.1410;26.1401;236.364;234.577;261.35620;261.30374;12.4985;12.5001;1498.92;1498.92;0.625;1.843;38;0.0000e+00
4007;209.696152;166.915;56.439;12.6584;12.6446;-0.0137;4.027103;4.025586;-0.002567;4.5306;0.6059;85.9454;1.3961;7.8905;1.3945;27.89;1.9141;2.2755;2.2754;2.8088;2.8086;0.1251;7.0250e+00;2.9123e-01;0.0000;2.4122e+03;1;39.77047;-70.99627;56.000;34.6270;34.6250;26.1732;26.1744;234.764;233.352;260.39288;260.33081;12.6508;12.6371;1499.54;1499.49;0.551;1.862;44;0.0000e+00
4064;209.696167;169.310;57.447;12.7738;12.7698;-0.0040;4.043496;4.043502;-0.000404;4.5586;0.5809;86.4830;1.3961;7.8906;-0.0857;-1.71;1.8866;2.2651;2.2650;2.7997;2.7996;0.1734;6.5831e+00;2.7310e-01;0.0000;2.4105e+03;1;39.77046;-70.99628;57.000;34.6776;34.6814;26.1897;26.1934;233.270;232.095;259.68512;259.61569;12.7661;12.7620;1500.00;1500.00;0.423;1.880;58;0.0000e+00
4108;209.696198;171.131;58.455;12.9685;12.9572;-0.0113;4.070264;4.069724;-0.001938;4.5606;0.5791;86.5221;1.3956;7.8875;0.6820;13.64;1.8475;2.2583;2.2582;2.7897;2.7896;0.2036;6.0102e+00;2.4962e-01;0.0000;2.4077e+03;1;39.77046;-70.99629;58.000;34.7540;34.7593;26.2101;26.2165;231.269;230.034;258.51651;258.43478;12.9606;12.9492;1500.76;1500.73;0.575;1.898;40;0.0000e+00
4164;209.696213;173.439;59.463;13.1218;13.1013;-0.0204;4.091976;4.089543;-0.002736;4.5741;0.5671;86.7823;1.3955;7.8873;0.0111;0.22;1.8207;2.2515;2.2513;2.7848;2.7847;0.1957;5.6435e+00;2.3411e-01;0.0000;2.4107e+03;1;39.77044;-70.99630;59.000;34.8197;34.8153;26.2304;26.2311;229.666;228.847;257.59161;257.50034;13.1136;13.0932;1501.37;1501.29;0.381;1.917;66;0.0000e+00
