Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
3609;209.986725;150.317;73.576;16.8208;16.8271;0.0063;4.510772;4.511368;0.000825;4.4857;0.6195;85.9162;0.1836;0.6145;0.0122;0.24;1.3149;2.5257;2.5256;3.0851;3.0850;0.1530;1.6903e+00;1.4000e+00;0.0000;1.2106e+02;1;40.03986;-71.07433;73.000;35.3400;35.3397;25.8278;25.8260;239.294;233.347;239.65747;239.36223;16.8088;16.8151;1517.70;1517.72;161.482;2.383;1;0.0000e+00
3600;209.451065;149.976;81.641;16.7729;16.7808;0.0079;4.498736;4.499657;0.001217;4.4743;0.6179;85.6971;0.1832;0.6130;0.0122;0.24;1.3103;2.5180;2.5179;3.0748;3.0747;0.1526;1.6810e+00;1.3923e+00;0.0000;1.2075e+02;1;39.93773;-70.89303;81.000;35.2463;35.2475;25.7607;25.7597;238.759;232.762;239.07431;238.78001;16.7596;16.7674;1513.95;1513.97;149.460;2.563;1;0.0000e+00
3608;209.861938;150.312;92.731;16.7973;16.8104;0.0130;4.506864;4.508094;0.001799;4.4818;0.6203;85.8414;0.1835;0.6142;0.0135;0.27;1.3141;2.5205;2.5204;3.0772;3.0771;0.1529;1.6893e+00;1.3992e+00;0.0000;1.2099e+02;1;40.01607;-71.03210;92.000;35.3125;35.3119;25.8114;25.8078;239.250;233.194;239.58656;239.29210;16.7822;16.7952;1517.07;1517.11;137.672;2.814;1;0.0000e+00
3598;209.209915;149.886;106.845;16.7369;16.7532;0.0163;4.492091;4.493591;0.002314;4.4679;0.6183;85.5747;0.1830;0.6123;2.1040;42.08;1.3076;2.5102;2.5101;3.0640;3.0639;0.1525;1.6741e+00;1.3866e+00;0.0000;1.2061e+02;1;39.89174;-70.81140;106.000;35.1977;35.1966;25.7298;25.7251;238.640;232.567;238.88797;238.59476;16.7194;16.7357;1512.57;1512.61;124.865;3.132;1;0.0000e+00
3603;209.400284;150.064;126.003;16.7446;16.7614;0.0168;4.495293;4.497004;0.002749;4.4720;0.6189;85.6526;0.1831;0.6128;4.5611;91.22;1.3026;2.5101;2.5100;3.0631;3.0630;0.1526;1.6510e+00;1.3675e+00;0.0000;1.2072e+02;1;39.92804;-70.87584;125.000;35.2212;35.2214;25.7491;25.7453;239.131;233.025;239.15341;238.86023;16.7240;16.7408;1514.23;1514.28;112.332;3.567;1;0.0000e+00
3604;209.410248;150.113;151.213;16.7376;16.7541;0.0165;4.494587;4.496384;0.003146;4.4710;0.6200;85.6329;0.1831;0.6129;4.9996;99.99;1.3039;2.5077;2.5076;3.0596;3.0595;0.1526;1.6560e+00;1.3716e+00;0.0000;1.2073e+02;1;39.92994;-70.87921;150.000;35.2119;35.2132;25.7447;25.7418;239.606;233.470;239.21819;238.92529;16.7129;16.7294;1514.68;1514.73;99.499;4.143;1;0.0000e+00
3604;209.358551;150.118;184.494;16.7244;16.7406;0.0162;4.492473;4.494432;0.003417;4.4723;0.6177;85.6592;0.1831;0.6127;4.9984;99.97;1.3024;2.5059;2.5058;3.0552;3.0551;0.1526;1.6507e+00;1.3672e+00;0.0000;1.2070e+02;1;39.92008;-70.86171;183.000;35.1894;35.1924;25.7312;25.7297;240.411;234.099;239.22241;238.92992;16.6943;16.7105;1514.82;1514.87;86.496;4.908;1;0.0000e+00
3610;209.655334;150.372;228.878;16.7356;16.7560;0.0205;4.497613;4.499844;0.003769;4.4774;0.6197;85.7569;0.1834;0.6136;5.0055;100.11;1.3042;2.5070;2.5069;3.0558;3.0557;0.1516;1.6530e+00;1.3887e+00;0.0000;1.1916e+02;1;39.97667;-70.96217;227.000;35.2225;35.2241;25.7594;25.7559;241.791;235.434;239.64589;239.35344;16.6981;16.7186;1517.64;1517.70;73.513;5.939;1;0.0000e+00
3613;209.780731;150.504;287.398;16.7340;16.7577;0.0237;4.499138;4.501526;0.004096;4.4813;0.6189;85.8319;0.1835;0.6139;5.0084;100.17;1.3050;2.5073;2.5072;3.0552;3.0551;0.1529;1.6540e+00;1.3895e+00;0.0000;1.1924e+02;1;40.00058;-71.00461;285.000;35.2211;35.2212;25.7626;25.7571;243.570;237.107;239.87833;239.58609;16.6869;16.7106;1519.46;1519.53;60.365;7.313;1;0.0000e+00
3609;209.490448;150.337;364.105;16.7017;16.7272;0.0256;4.491900;4.494348;0.004099;4.4751;0.6181;85.7132;0.1832;0.6131;3.7789;75.58;1.3020;2.5026;2.5025;3.0473;3.0472;0.1527;1.6468e+00;1.3835e+00;0.0000;1.1907e+02;1;39.94524;-70.90636;361.000;35.1420;35.1411;25.7087;25.7020;245.417;238.748;239.63702;239.34538;16.6420;16.6675;1518.57;1518.65;47.049;9.142;1;0.0000e+00
3610;209.495483;150.383;466.089;16.6931;16.7188;0.0256;4.491093;4.494715;0.004004;4.4740;0.6192;85.6915;0.1832;0.6131;0.9014;18.03;1.3057;2.5002;2.5001;3.0450;3.0448;0.1515;1.6616e+00;1.3959e+00;0.0000;1.1907e+02;1;39.94619;-70.90806;462.000;35.1039;35.1133;25.6855;25.6867;248.219;241.578;239.74628;239.45477;16.6166;16.6422;1520.23;1520.32;33.777;11.626;1;0.0000e+00
3608;209.324646;150.302;600.460;16.6728;16.6971;0.0243;4.486686;4.489338;0.003816;4.4716;0.6176;85.6453;0.1818;0.6053;0.0000;0.00;1.3046;2.4969;2.4968;3.0388;3.0387;0.1526;1.6602e+00;1.3947e+00;0.0000;1.1898e+02;1;39.91362;-70.85023;595.000;35.0241;35.0261;25.6320;25.6279;251.979;245.118;239.66432;239.37300;16.5739;16.5981;1521.15;1521.22;20.459;14.989;1;0.0000e+00
3610;209.349655;150.361;677.283;16.6681;65.4968;48.8288;4.488723;4.674315;0.002975;4.4733;0.6165;85.6793;0.1831;0.6127;0.0000;0.00;1.3035;2.4948;2.4947;3.0367;3.0366;0.1526;1.6555e+00;1.3908e+00;0.0000;1.1899e+02;1;39.91839;-70.85870;671.000;35.0186;15.2121;25.6323;-7.9768;254.053;-3659.075;239.73865;239.44754;16.5564;65.1571;1522.57;1576.30;7.155;16.952;1;0.0000e+00
4969;209.297241;206.996;711.660;15.0653;14.9898;-0.0755;4.372915;4.371030;0.000540;4.5759;0.5234;87.6730;0.1330;0.3123;0.0171;0.34;0.3795;1.9792;1.9790;2.4258;2.4255;0.3905;1.1963e-01;9.5068e-02;0.0000;1.2576e+02;1;39.90813;-70.84093;705.000;35.3902;35.4412;26.2814;26.3373;201.168;200.821;246.56497;246.36002;14.9552;14.8800;1518.25;1518.07;7.086;28.693;1;0.0000e+00
8211;209.383026;342.091;721.771;13.3097;13.3072;-0.0025;4.207033;4.207291;0.000051;4.6205;0.4859;88.5385;0.0830;0.0122;0.0208;0.42;0.0061;1.6260;1.6257;1.9788;1.9783;0.7373;9.9978e-13;7.1700e-13;0.0000;1.3941e+02;1;39.92373;-70.86988;715.000;35.4588;35.4636;26.7062;26.7104;158.012;159.269;255.37686;255.27988;13.2065;13.2040;1513.39;1513.39;21.198;48.431;1;0.0000e+00
8217;209.502960;342.329;800.660;13.3160;13.0790;-0.2369;4.211409;4.208421;0.000147;4.6219;0.4873;88.5655;0.0843;0.0195;0.0208;0.42;0.0061;1.6269;1.6266;1.9799;1.9794;0.7439;1.0004e-12;7.0876e-13;0.0000;1.4119e+02;1;39.94659;-70.91048;793.000;35.4670;35.6591;26.7147;26.9114;159.673;161.528;255.55119;255.45410;13.2012;12.9654;1515.54;1514.98;7.604;49.674;1;0.0000e+00
