Scan;TimeJ;TimeS;PrDM;T090C;T190C;T2-T190C;C0S/m;C1S/m;C2-C1S/m;V0;CStarAt0;CStarTr0;V1;FlECO-AFL;V2;AltM;V3;V4;Sbeox0V;V5;Sbeox1V;V6;Par;Cpar;V7;Spar;Pumps;Latitude;Longitude;DepSM;Sal00;Sal11;Sigma-é00;Sigma-é11;Sbox0Mm/Kg;Sbox1Mm/Kg;OxsolMm/Kg;OxsatMm/Kg;Potemp090C;Potemp190C;SvCM;SvCM1;Dz/dtM;Gpa;Nbin;Flag
3462;208.662369;144.202;22.172;11.4838;11.5108;0.0270;3.684239;3.687398;0.003900;4.2682;0.8089;81.6922;0.2398;0.9529;2.1501;43.00;2.7371;2.9856;2.9857;3.7104;3.7105;0.1492;4.7219e+01;1.8253e+00;0.0000;2.5898e+03;1;40.69443;-70.99408;22.000;32.3743;32.3815;24.6455;24.6461;343.462;337.923;271.10873;271.10257;11.4811;11.5081;1492.27;1492.37;0.371;1.318;64;0.0000e+00
3542;208.662399;147.531;23.180;11.3375;11.3579;0.0204;3.671800;3.673602;0.002131;4.2783;0.7992;81.8893;0.2423;0.9677;2.0926;41.85;2.6378;2.9719;2.9719;3.6981;3.6981;0.1529;3.7540e+01;1.7850e+00;0.0000;2.1049e+03;1;40.69442;-70.99408;23.000;32.3803;32.3801;24.6767;24.6729;342.102;336.256;271.93161;271.93610;11.3347;11.3550;1491.78;1491.85;0.347;1.351;67;0.0000e+00
3609;208.662430;150.343;24.188;11.1879;11.1973;0.0094;3.659295;3.660121;0.001376;4.2649;0.8119;81.6298;0.2518;1.0250;2.0417;40.83;2.5168;2.9465;2.9465;3.6602;3.6602;0.1527;2.8402e+01;1.7146e+00;0.0000;1.6556e+03;1;40.69444;-70.99410;24.000;32.3884;32.3882;24.7097;24.7079;338.649;332.579;272.77826;272.79385;11.1850;11.1944;1491.28;1491.32;0.314;1.384;80;0.0000e+00
3672;208.662460;152.974;25.196;10.8400;10.8537;0.0137;3.628301;3.629384;0.002042;4.2722;0.8050;81.7714;0.2603;1.0759;1.9947;39.89;2.4292;2.9261;2.9261;3.6360;3.6360;0.1332;2.3264e+01;1.5069e+00;0.0000;1.5416e+03;1;40.69444;-70.99411;25.000;32.3884;32.3870;24.7708;24.7674;338.635;332.390;274.80585;274.84769;10.8370;10.8508;1490.07;1490.12;0.370;1.416;63;0.0000e+00
3759;208.662506;156.576;26.204;10.5030;10.5616;0.0586;3.598803;3.603561;0.005794;4.2814;0.7963;81.9500;0.2616;1.0838;1.9309;38.62;2.3816;2.8542;2.8542;3.5188;3.5189;0.1575;2.0751e+01;1.2893e+00;0.0000;1.6084e+03;1;40.69443;-70.99412;26.000;32.3929;32.3884;24.8326;24.8190;324.778;317.025;276.78235;276.85025;10.5000;10.5586;1488.90;1489.10;0.358;1.448;67;0.0000e+00
3812;208.662537;158.784;27.212;10.1322;10.1493;0.0171;3.565816;3.568079;0.002675;4.3120;0.7674;82.5448;0.2576;1.0598;1.8860;37.72;2.3401;2.8030;2.8030;3.4769;3.4769;0.1524;1.8887e+01;1.1252e+00;0.0000;1.6840e+03;1;40.69442;-70.99412;27.000;32.3916;32.3992;24.8942;24.8972;324.077;319.232;279.00626;279.10370;10.1291;10.1462;1487.58;1487.65;0.292;1.479;89;0.0000e+00
3894;208.662567;162.190;28.220;9.9418;9.9674;0.0257;3.548465;3.550821;0.002934;4.3336;0.7470;82.9647;0.2426;0.9698;1.8364;36.73;2.3174;2.7460;2.7460;3.4052;3.4052;0.1519;1.7912e+01;1.0363e+00;0.0000;1.7276e+03;1;40.69442;-70.99412;28.000;32.3863;32.3872;24.9218;24.9182;318.294;312.786;280.16541;280.27817;9.9386;9.9643;1486.90;1487.00;0.468;1.510;50;0.0000e+00
3962;208.662598;165.043;29.228;9.7677;9.7694;0.0017;3.532981;3.533305;0.000653;4.3510;0.7308;83.3024;0.2430;0.9719;1.7819;35.64;2.2196;2.6999;2.6999;3.3406;3.3406;0.1365;1.4293e+01;9.3109e-01;0.0000;1.5341e+03;1;40.69442;-70.99414;29.000;32.3849;32.3866;24.9492;24.9503;311.966;306.028;281.22888;281.35596;9.7645;9.7662;1486.29;1486.30;0.276;1.540;89;0.0000e+00
4028;208.662643;167.802;30.236;9.4847;9.4971;0.0125;3.507328;3.508180;0.001874;4.3580;0.7243;83.4385;0.2420;0.9657;1.7477;34.95;2.1449;2.6474;2.6474;3.2721;3.2720;0.1513;1.2015e+01;7.9600e-01;0.0000;1.5097e+03;1;40.69442;-70.99414;30.000;32.3774;32.3749;24.9891;24.9852;306.735;301.625;282.98624;283.13702;9.4814;9.4939;1485.26;1485.30;0.485;1.570;48;0.0000e+00
4100;208.662674;170.790;31.244;9.3325;9.3354;0.0029;3.493502;3.494229;0.000939;4.3660;0.7169;83.5936;0.2368;0.9347;1.6745;33.49;2.1387;2.5829;2.5829;3.1819;3.1818;0.1515;1.1853e+01;6.4529e-01;0.0000;1.8612e+03;1;40.69442;-70.99414;31.000;32.3725;32.3774;25.0096;25.0130;294.116;287.321;283.93896;284.10266;9.3292;9.3321;1484.71;1484.73;0.278;1.600;86;0.0000e+00
4165;208.662704;173.496;32.252;9.0962;9.1057;0.0095;3.472978;3.473809;0.001371;4.3402;0.7409;83.0917;0.2897;1.2521;1.6336;32.67;2.2413;2.4740;2.4740;3.0347;3.0347;0.1515;1.5099e+01;5.2658e-01;0.0000;2.8921e+03;1;40.69442;-70.99416;32.000;32.3746;32.3746;25.0484;25.0469;278.387;273.376;285.41418;285.59845;9.0928;9.1023;1483.86;1483.90;0.374;1.629;63;0.0000e+00
4246;208.662735;176.886;33.260;8.9749;8.9721;-0.0027;3.462475;3.462211;0.000066;4.3271;0.7531;82.8382;0.3156;1.4075;1.5740;31.48;2.2761;2.3736;2.3735;2.9148;2.9147;0.1312;1.6324e+01;5.9614e-01;0.0000;2.7476e+03;1;40.69442;-70.99416;33.000;32.3757;32.3755;25.0681;25.0684;268.643;264.900;286.17548;286.37045;8.9714;8.9687;1483.43;1483.42;0.319;1.658;74;0.0000e+00
4309;208.662766;179.492;34.268;8.7891;8.7964;0.0073;3.446432;3.446995;0.000911;4.3359;0.7449;83.0092;0.2966;1.2939;1.5332;30.66;2.1080;2.3328;2.3327;2.8753;2.8752;0.1508;1.1110e+01;5.2569e-01;0.0000;2.1070e+03;1;40.69442;-70.99418;34.000;32.3778;32.3769;25.0983;25.0966;264.701;260.233;287.34900;287.56058;8.7856;8.7929;1482.76;1482.78;0.363;1.687;67;0.0000e+00
4383;208.662811;182.568;35.275;8.7193;8.7173;-0.0021;3.441464;3.441443;-0.000055;4.3576;0.7247;83.4302;0.2752;1.1653;1.4771;29.54;1.9510;2.2445;2.2444;2.7471;2.7470;0.1510;7.6439e+00;4.3170e-01;0.0000;1.7734e+03;1;40.69442;-70.99418;35.000;32.3893;32.3909;25.1180;25.1196;249.140;246.168;287.76950;287.98758;8.7157;8.7137;1482.53;1482.52;0.328;1.716;73;0.0000e+00
4451;208.662842;185.429;36.283;8.6981;8.6974;-0.0006;3.440688;3.440743;0.000096;4.3710;0.7121;83.6913;0.2650;1.1038;1.4274;28.55;1.8790;2.2202;2.2201;2.7468;2.7467;0.1507;6.4760e+00;3.5998e-01;0.0000;1.8011e+03;1;40.69442;-70.99418;36.000;32.4002;32.4013;25.1298;25.1307;254.308;252.945;287.88254;288.10275;8.6944;8.6937;1482.48;1482.48;0.329;1.745;75;0.0000e+00
4522;208.662872;188.369;37.291;8.5724;8.5798;0.0074;3.430386;3.430939;0.001006;4.3930;0.6919;84.1184;0.2406;0.9577;1.3747;27.49;1.8773;2.2370;2.2369;2.7879;2.7877;0.1262;6.4437e+00;2.5936e-01;0.0000;2.5242e+03;1;40.69442;-70.99419;37.000;32.4070;32.4060;25.1541;25.1522;262.833;263.569;288.67331;288.90509;8.5686;8.5761;1482.03;1482.06;0.414;1.773;57;0.0000e+00
4591;208.662903;191.245;38.299;8.5158;8.5154;-0.0004;3.426807;3.426962;0.000171;4.4292;0.6585;84.8220;0.2128;0.7906;1.3153;26.31;1.8368;2.2855;2.2854;2.8524;2.8523;0.1506;5.8912e+00;2.7666e-01;0.0000;2.1461e+03;1;40.69440;-70.99420;38.000;32.4209;32.4229;25.1735;25.1752;268.928;267.919;289.00711;289.24432;8.5120;8.5116;1481.85;1481.86;0.294;1.801;84;0.0000e+00
4666;208.662949;194.379;39.307;8.4936;8.4952;0.0016;3.426168;3.426426;0.000341;4.4282;0.6594;84.8021;0.2217;0.8444;1.2712;25.42;1.7340;2.3068;2.3067;2.8699;2.8698;0.1507;4.6081e+00;2.4042e-01;0.0000;1.9260e+03;1;40.69440;-70.99420;39.000;32.4342;32.4354;25.1873;25.1880;268.284;265.998;289.12222;289.36172;8.4897;8.4913;1481.80;1481.81;0.369;1.829;65;0.0000e+00
4735;208.662979;197.250;40.315;8.3944;8.3998;0.0054;3.417416;3.418098;0.000847;4.4155;0.6711;84.5546;0.2465;0.9929;1.2151;24.30;1.7245;2.2974;2.2973;2.8502;2.8501;0.1507;4.5134e+00;1.9022e-01;0.0000;2.3889e+03;1;40.69440;-70.99421;40.000;32.4329;32.4351;25.2011;25.2020;266.514;264.127;289.76495;290.01364;8.3904;8.3958;1481.45;1481.47;0.308;1.857;81;0.0000e+00
4805;208.663010;200.186;41.323;8.3422;8.3413;-0.0009;3.413559;3.413537;0.000021;4.4277;0.6599;84.7916;0.2356;0.9276;1.1683;23.37;1.6737;2.2827;2.2826;2.8290;2.8289;0.1257;4.0265e+00;2.0858e-01;0.0000;1.9253e+03;1;40.69440;-70.99422;41.000;32.4399;32.4405;25.2143;25.2149;263.674;261.618;290.08783;290.34149;8.3381;8.3373;1481.28;1481.27;0.432;1.885;54;0.0000e+00
4875;208.663040;203.080;42.331;8.3038;8.3067;0.0029;3.411514;3.411862;0.000443;4.4575;0.6326;85.3721;0.1954;0.6863;1.1080;22.16;1.4987;2.2497;2.2496;2.7777;2.7776;0.1519;2.6408e+00;1.6656e-01;0.0000;1.5867e+03;1;40.69440;-70.99423;42.000;32.4533;32.4543;25.2305;25.2308;255.149;251.604;290.30853;290.56604;8.2996;8.3025;1481.16;1481.18;0.312;1.913;77;0.0000e+00
4942;208.663071;205.882;43.339;8.2534;8.2550;0.0017;3.408188;3.408394;0.000287;4.4559;0.6341;85.3408;0.1709;0.5394;1.0605;21.21;1.3996;2.1381;2.1380;2.5964;2.5962;0.1523;2.0944e+00;1.3631e-01;0.0000;1.5349e+03;1;40.69440;-70.99424;43.000;32.4643;32.4649;25.2465;25.2468;226.679;219.940;290.61292;290.87540;8.2491;8.2508;1481.00;1481.01;0.323;1.940;76;0.0000e+00
5024;208.663116;209.302;44.347;8.2077;8.2068;-0.0009;3.405716;3.405734;0.000071;4.4379;0.6505;84.9908;0.1169;0.2153;1.0078;20.16;1.3528;1.9486;1.9484;2.3530;2.3527;0.1502;1.8632e+00;1.1719e-01;0.0000;1.5912e+03;1;40.69440;-70.99424;44.000;32.4798;32.4809;25.2655;25.2664;205.164;204.227;290.87677;291.14386;8.2034;8.2025;1480.87;1480.86;0.349;1.968;70;0.0000e+00
5080;208.663147;211.610;45.355;8.1528;8.1569;0.0040;3.402553;3.402852;0.000445;4.3997;0.6856;84.2490;0.1146;0.2016;0.9659;19.32;1.3533;1.9120;1.9119;2.3403;2.3401;0.1291;1.8663e+00;1.0070e-01;0.0000;1.8657e+03;1;40.69440;-70.99426;45.000;32.4967;32.4961;25.2867;25.2857;209.377;209.462;291.19891;291.47153;8.1484;8.1525;1480.70;1480.71;0.433;1.995;53;0.0000e+00
5172;208.663193;215.440;46.363;8.0563;8.0861;0.0298;3.396014;3.398211;0.002278;4.4004;0.6849;84.2626;0.1391;0.3484;0.8959;17.92;1.4658;1.9457;1.9455;2.4075;2.4073;0.1783;2.4310e+00;1.0365e-01;0.0000;2.3482e+03;1;40.69437;-70.99426;46.000;32.5163;32.5120;25.3162;25.3085;224.303;223.783;291.78796;292.07016;8.0518;8.0816;1480.37;1480.48;0.255;2.022;84;0.0000e+00
5225;208.663208;217.655;47.371;8.0124;8.0165;0.0041;3.392710;3.393128;0.000475;4.4149;0.6716;84.5434;0.1406;0.3577;0.8545;17.09;1.4108;1.9756;1.9754;2.4423;2.4421;0.1712;2.1489e+00;9.0442e-02;0.0000;2.3826e+03;1;40.69438;-70.99428;47.000;32.5215;32.5222;25.3267;25.3266;223.283;222.487;292.06509;292.35159;8.0078;8.0119;1480.23;1480.24;0.277;2.049;91;0.0000e+00
5308;208.663254;221.144;48.379;7.9800;7.9811;0.0010;3.390765;3.390887;0.000199;4.4047;0.6810;84.3447;0.1299;0.2934;0.8066;16.13;1.2779;1.9777;1.9776;2.4390;2.4388;0.1672;1.5598e+00;8.3489e-02;0.0000;1.8673e+03;1;40.69438;-70.99428;48.000;32.5304;32.5308;25.3383;25.3385;220.439;219.842;292.25833;292.54813;7.9754;7.9764;1480.13;1480.14;0.452;2.076;51;0.0000e+00
5369;208.663284;223.653;49.387;7.9582;7.9567;-0.0015;3.389615;3.389625;0.000034;4.3737;0.7097;83.7429;0.1213;0.2416;0.7514;15.03;1.2233;1.9680;1.9678;2.4266;2.4264;0.2047;1.3606e+00;6.6528e-02;0.0000;2.0509e+03;1;40.69438;-70.99428;49.000;32.5380;32.5395;25.3475;25.3489;219.652;219.129;292.38562;292.67767;7.9535;7.9520;1480.07;1480.07;0.350;2.103;70;0.0000e+00
5446;208.663315;226.881;50.395;7.9549;7.9531;-0.0018;3.389537;3.389534;0.000010;4.3636;0.7191;83.5467;0.1176;0.2198;0.6980;13.96;1.1981;1.9592;1.9590;2.4185;2.4183;0.2277;1.2801e+00;6.5112e-02;0.0000;1.9663e+03;1;40.69438;-70.99430;50.000;32.5398;32.5415;25.3494;25.3509;218.568;218.403;292.40363;292.69604;7.9500;7.9482;1480.08;1480.08;0.321;2.129;76;0.0000e+00
5505;208.663345;229.336;51.403;7.9476;7.9462;-0.0014;3.389372;3.389378;0.000018;4.3449;0.7365;83.1839;0.1172;0.2172;0.6522;13.04;1.1088;1.9542;1.9540;2.4119;2.4117;0.2045;1.0270e+00;5.6130e-02;0.0000;1.8308e+03;1;40.69437;-70.99430;51.000;32.5444;32.5457;25.3540;25.3553;218.209;217.877;292.44180;292.73502;7.9427;7.9413;1480.08;1480.07;0.451;2.155;52;0.0000e+00
5584;208.663391;232.612;52.411;7.9421;7.9419;-0.0002;3.389259;3.389338;0.000083;4.3309;0.7495;82.9124;0.1134;0.1943;0.5898;11.80;1.0611;1.9514;1.9512;2.4086;2.4084;0.2338;9.0866e-01;4.7398e-02;0.0000;1.9239e+03;1;40.69436;-70.99431;52.000;32.5478;32.5489;25.3575;25.3584;218.146;217.945;292.47058;292.76440;7.9371;7.9368;1480.08;1480.08;0.249;2.182;97;0.0000e+00
5653;208.663422;235.485;53.420;7.9368;7.9351;-0.0017;3.389147;3.389146;0.000008;4.3100;0.7693;82.5045;0.1140;0.1982;0.5516;11.03;1.0825;1.9508;1.9507;2.4106;2.4103;0.2237;9.5950e-01;3.8690e-02;0.0000;2.4809e+03;1;40.69436;-70.99432;53.000;32.5511;32.5527;25.3609;25.3624;218.290;218.389;292.49869;292.79309;7.9316;7.9300;1480.08;1480.07;0.505;2.208;46;0.0000e+00
5721;208.663452;238.348;54.428;7.9336;7.9321;-0.0015;3.389143;3.389172;0.000033;4.2948;0.7836;82.2094;0.1135;0.1950;0.4895;9.79;1.0456;1.9511;1.9509;2.4112;2.4110;0.2491;8.7988e-01;4.0355e-02;0.0000;2.2144e+03;1;40.69436;-70.99432;54.000;32.5536;32.5552;25.3633;25.3648;218.324;218.293;292.51422;292.80899;7.9284;7.9269;1480.08;1480.08;0.276;2.235;91;0.0000e+00
5790;208.663483;241.203;55.436;7.9289;7.9271;-0.0018;3.389103;3.389093;-0.000008;4.2793;0.7982;81.9093;0.1140;0.1979;0.4460;8.92;0.8688;1.9510;1.9508;2.4113;2.4111;0.2767;5.5752e-01;3.2397e-02;0.0000;1.7154e+03;1;40.69436;-70.99433;55.000;32.5571;32.5586;25.3667;25.3682;218.360;218.464;292.53781;292.83310;7.9236;7.9218;1480.09;1480.08;0.434;2.261;53;0.0000e+00
5872;208.663528;244.631;56.444;7.9250;7.9235;-0.0015;3.389137;3.389144;0.000007;4.2634;0.8134;81.5990;0.1142;0.1990;0.3854;7.71;0.7647;1.9505;1.9503;2.4097;2.4095;0.3070;4.1636e-01;2.5851e-02;0.0000;1.6102e+03;1;40.69436;-70.99434;56.000;32.5606;32.5621;25.3701;25.3714;218.289;218.254;292.55585;292.85156;7.9196;7.9181;1480.09;1480.09;0.239;2.287;102;0.0000e+00
5965;208.663574;248.495;57.452;7.9194;7.9185;-0.0009;3.389296;3.389307;0.000007;4.2341;0.8414;81.0308;0.1150;0.2040;0.3344;6.69;0.7072;1.9502;1.9500;2.4096;2.4094;0.3119;3.5428e-01;2.1766e-02;0.0000;1.6288e+03;1;40.69435;-70.99435;57.000;32.5671;32.5680;25.3760;25.3769;218.257;218.191;292.57913;292.87552;7.9139;7.9129;1480.10;1480.09;0.211;2.313;118;0.0000e+00
6083;208.663620;253.417;58.460;7.9147;7.9130;-0.0017;3.389585;3.389574;-0.000017;4.2073;0.8672;80.5096;0.1140;0.1980;0.2871;5.74;0.6852;1.9473;1.9472;2.4081;2.4079;0.3244;3.3167e-01;1.9133e-02;0.0000;1.7344e+03;1;40.69434;-70.99436;58.000;32.5741;32.5755;25.3821;25.3835;217.742;218.022;292.59509;292.89209;7.9091;7.9074;1480.10;1480.10;0.258;2.340;92;0.0000e+00
6197;208.663681;258.186;59.468;7.9110;7.9107;-0.0002;3.389975;3.389935;-0.000056;4.1806;0.8931;79.9914;0.1152;0.2049;0.2331;4.66;0.6728;1.9441;1.9439;2.4013;2.4011;0.3322;3.1987e-01;1.6395e-02;0.0000;1.9567e+03;1;40.69434;-70.99438;59.000;32.5812;32.5810;25.3883;25.3882;216.971;216.860;292.60431;292.90182;7.9053;7.9050;1480.11;1480.11;0.206;2.366;113;0.0000e+00
6552;208.663849;272.939;60.476;7.9065;7.9053;-0.0012;3.390972;3.390981;0.000010;4.1123;0.9600;78.6632;0.1142;0.1991;0.1779;3.56;0.5808;1.9355;1.9353;2.3901;2.3899;0.3365;2.4195e-01;1.3864e-02;0.0000;1.7455e+03;1;40.69433;-70.99442;60.000;32.5955;32.5967;25.4002;25.4013;216.191;216.155;292.60294;292.90118;7.9007;7.8995;1480.13;1480.13;0.009;2.407;542;0.0000e+00
